ORDER	SENTENCE	STATUS	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
2001	Und dann stand er auch schon hinter mir.	Y	hinter	398	  3,562	0.0221	152.125	german_at_news_2012_00869751
2002	! an alle auf, hinter und vor der Bühne.	Y	hinter	398	  3,562	0.0221	162.625	german_at_news_2012_00045628
2003	Sie stehen hinter dem, was sie tun.	Y	hinter	398	  3,562	0.0221	171	german_at_news_2012_00814438
2004	Sie hat es also bald hinter sich.	Y	hinter	398	  3,562	0.0221	175.5714	german_at_news_2012_00807703
2005	Das sind Leute, die wirklich hinter mir stehen.	Y	hinter	398	  3,562	0.0221	189.375	german_at_news_2012_00196134
2006	Das war mein Projekt für diese Jahre.	Y	projekt	399	  3,561	0.0221	154.8571	german_at_news_2012_00204196
2007	Es soll ein Projekt für alle Grazer sein.	Y	projekt	399	  3,561	0.0221	193.5	german_at_news_2012_00468401
2008	Gemeinde steht hinter dem Projekt Die Gemeinde steht nach wie vor hinter dem Projekt.	Y	projekt	399	  3,561	0.0221	197.6667	german_at_news_2012_00508083
2009	Das Projekt würde sich erst mit den Jahren rechnen.	Y	projekt	399	  3,561	0.0221	206.3333	german_at_news_2012_00190127
2010	Das Projekt wird auch vom Land unterstützt.	Y	projekt	399	  3,561	0.0221	211.8571	german_at_news_2012_00190088
2011	Wie sie es mit der Liebe halten.	Y	liebe	400	  3,558	0.0221	128.7143	german_at_news_2012_00959206
2012	Das ist auch eine Chance für die Liebe.	Y	liebe	400	  3,558	0.0221	134.5	german_at_news_2012_00176532
2013	Die sind auch für die Liebe wichtig.	Y	liebe	400	  3,558	0.0221	139.3333	german_at_news_2012_00358304
2014	Würde das auch bei uns kommen, würde ich sagen: Liebe Fans, so geht das nicht.	Y	liebe	400	  3,558	0.0221	155.1538	german_at_news_2012_00977432
2015	In der Liebe läuft es besser, wenn Sie sich mehr Zeit lassen.	Y	liebe	400	  3,558	0.0221	155.4167	german_at_news_2012_00591987
2016	Und was es sonst zu Arbeit gibt, findet sich hier.	Y	findet	401	  3,554	0.0221	153.3	german_at_news_2012_00883331
2017	Oder findet man sich einfach damit ab, dass man nichts anderes tun kann, wenn kein Geld da ist?	Y	findet	401	  3,554	0.0221	179.2941	german_at_news_2012_00741328
2018	Haben Sie heute noch Angst, dass Ihre Familie Sie findet?	Y	findet	401	  3,554	0.0221	199.6667	german_at_news_2012_00526079
2019	Aber wenn sich ein anderer Grund findet, ist es uns auch recht.“	Y	findet	401	  3,554	0.0221	208.5	german_at_news_2012_00011496
2020	Längst nicht jeder Mann findet, dass weniger mehr ist.	Y	findet	401	  3,554	0.0221	218.8889	german_at_news_2012_00650289
2021	Dafür muss es doch einen guten Grund geben.	Y	grund	402	  3,547	0.022	192	german_at_news_2012_00138711
2022	Jetzt habe ich auch noch eine Tochter, das ist ein Grund mehr, weniger zu reisen.	Y	grund	402	  3,547	0.022	200.8	german_at_news_2012_00623891
2023	Aus diesem Grund hat sie heute überhaupt keine Bedeutung mehr.	Y	grund	402	  3,547	0.022	208.3	german_at_news_2012_00082381
2024	Nein, das war mit ein Grund, warum ich das jetzt überhaupt gemacht habe.	Y	grund	402	  3,547	0.022	209.25	german_at_news_2012_00717824
2025	Den Grund dafür kann sie sich heute nicht mehr erklären.	Y	grund	402	  3,547	0.022	209.5	german_at_news_2012_00216840
2026	Ob es dazu je kommen werde, weiß sie aber nicht.	Y	je	403	  3,536	0.022	141.5	german_at_news_2012_00738669
