ORDER	SENTENCE	STATUS	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
1001	Das war für uns schon wirklich eine sehr, sehr große Hilfe.	Y	große	201	  7,046	0.0438	146.9	german_at_news_2012_00204030
1002	Wir waren schließlich alle wie eine große Familie.	Y	große	201	  7,046	0.0438	148.75	german_at_news_2012_00971784
1003	Der große Tag soll im August sein.	Y	große	201	  7,046	0.0438	151.4286	german_at_news_2012_00242465
1004	Plus die große Frage der Zukunft: Wie können wir auch in zehn Jahren noch Arbeitsplätze in Österreich haben, die sich sehen lassen können?	Y	große	201	  7,046	0.0438	168.9	german_at_news_2012_00759031
1005	Sie macht große Karriere, er hat nichts mehr, was er machen kann.	Y	große	201	  7,046	0.0438	169	german_at_news_2012_00810951
1006	Obwohl das z.B. in Wien schon möglich ist.	Y	z	202	  6,983	0.0434	166.2222	german_at_news_2012_00739890
1007	Österreich: 18 % waren noch nie im Internet Geben Sie hier die E-Mail-Adresse des Empfängers ein (z.B. xy@z.com). Mehrere Empfänger werden durch Kommata getrennt.	Y	z	202	  6,983	0.0434	220.7308	german_at_news_2012_00748344
1008	So gut ist das neue „iPhone 4“ wirklich Geben Sie hier die E-Mail-Adresse des Empfängers ein (z.B. xy@z.com). Mehrere Empfänger werden durch Kommata getrennt.	Y	z	202	  6,983	0.0434	229	german_at_news_2012_00823444
1009	Neues iPad gibt es schon ab 99 Euro Geben Sie hier die E-Mail-Adresse des Empfängers ein (z.B. xy@z.com). Mehrere Empfänger werden durch Kommata getrennt.	Y	z	202	  6,983	0.0434	244.2593	german_at_news_2012_00719953
1010	Geben Sie hier die E-Mail-Adresse des Empfängers ein (z.B. xy@z.com). Mehrere Empfänger werden durch Kommata getrennt.	Y	z	202	  6,983	0.0434	244.3	german_at_news_2012_00504405
1011	Aber wir gehen wegen einer Regierung nicht weg aus dieser Region.	Y	wegen	203	  6,981	0.0434	164.2727	german_at_news_2012_00011864
1012	Da reden wir wegen den Millionen in Kärnten nicht mehr.	Y	wegen	203	  6,981	0.0434	179.7	german_at_news_2012_00156153
1013	Natürlich sollten Frauen wegen ihrer Kinder auch ganz daheim bleiben können, wenn sie es wollen.	Y	wegen	203	  6,981	0.0434	256	german_at_news_2012_00714404
