ORDER	SENTENCE	STATUS	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
5001	وتأتي زيارة وزير الخارجية البريطاني، بعد نحو شهر من زيارة الأمير محمد بن نايف بن عبدالعزيز، ولي ولي العهد السعودي، إلى المملكة المتحدة، في زيارة التقى خلالها رئيس الوزراء البريطاني ديفيد كاميرون في ٢٦ فبراير الماضي.	Y	خلالها	980	    7,905	0.012	799.2069	arabic_news_2016_00636980
5002	كما ذكرت فيما سبق، هناك الكثير من الأنشطة التي يمكن من خلالها تطوير مجالات التعاون في التعليم بين اليابان والمملكة.	Y	خلالها	980	    7,905	0.012	831.0526	arabic_news_2017_00375945
5003	٭ وما هي الآليات التي سيتم من خلالها تنفيذ هذه الاستراتيجية؟	Y	خلالها	980	    7,905	0.012	864.8	arabic_news_2017_00894515
5004	كما وصل رئيس مجلس الوزراء العراقي نوري المالكي امس إلى القاهرة في زيارة لمصر يشارك خلالها في أعمال قمة منظمة التعاون الإسلامي.	Y	خلالها	980	    7,905	0.012	867.381	arabic_news_2016_00367934
5005	إقرأ المزيد يصل إلى الرياض غدا الاثنين أمير دولة قطر الشيخ حمد بن خليفة آل ثاني في زيارة إلى المملكة العربية السعودية تدوم عدة ساعات يلتقي خلالها خادم الحرمين الشريفين الملك عبد الله بن عبد العزيز لبحث الأوضاع في سورية.	Y	خلالها	980	    7,905	0.012	880.4167	arabic_news_2016_00046920
5006	مشيرا إلى أن تلك القوة لا يمكن لها أن تكتمل قبل عام ٢٠٢٠.	Y	القوة	981	    7,904	0.012	668	arabic_news_2015_00403568
5007	٤٠ في المائة من إجمالي القوة غير السعودية العاملة في المملكة.	Y	القوة	981	    7,904	0.012	677.6667	arabic_news_2017_00004957
5008	وقال :كل هذا من عمل القوة العظمى.	Y	القوة	981	    7,904	0.012	703.2857	arabic_news_2017_00811312
5009	ولم يقلل من أهمية استخدام القوة في مواجهة التهديدات التي تتعرض لها واشنطن سواء بشكل مباشر أو غير ذلك، مشيرا إلى أن هذا ليس كل شيء.	Y	القوة	981	    7,904	0.012	736.5769	arabic_news_2015_00885054
5010	يؤكد على أهمية القوة في صراع الحياة.	Y	القوة	981	    7,904	0.012	776.8571	arabic_news_2016_00999382
