ORDER	SENTENCE	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
10001	Macht im Schnitt also nicht mal 100 Millionen pro Land aus.	schnitt	1754	    2,245	0.0048	290.2	german_de_news_2015_00642298
10002	Die größten Banken in Europa kommen heute schon im Schnitt auf zwölf Prozent.	schnitt	1754	    2,245	0.0048	360.2308	german_de_news_2014_00320283
10003	Das war etwas mehr als Analysten im Schnitt erwartet hatten.	schnitt	1754	    2,245	0.0048	417.3	german_de_news_2015_00209527
10004	Der Preis pro Uhr stieg im Schnitt auf 693 Franken.	schnitt	1754	    2,245	0.0048	487.2222	german_de_news_2013_00274393
10005	Dies entspricht dem internationalen Schnitt.	schnitt	1754	    2,245	0.0048	854.6	german_de_news_2013_00375555
10006	Geht dem ZDF das Geld aus?	zdf	1754	    2,245	0.0048	355	german_de_news_2013_00534642
10007	SPD und FDP sind gegen die Champions League im ZDF.	zdf	1754	    2,245	0.0048	458.6	german_de_news_2013_00836197
10008	Ähnlich sieht es beim ZDF aus.	zdf	1754	    2,245	0.0048	510.6667	german_de_news_2014_00021592
10009	Nur, darüber berichtet dann „Spiegel“, ARD/ZDF nicht mehr.	zdf	1754	    2,245	0.0048	612.2222	german_de_news_2013_00747050
10010	Wann reagiert das ZDF endlich?	zdf	1754	    2,245	0.0048	982.4	german_de_news_2013_00915989
10011	Jedes Jahr feiert das Land diesen Tag.	feiert	1755	    2,242	0.0048	462.5714	german_de_news_2015_00607136
10012	Das funktioniert nicht, wenn man jede Nacht feiert.	feiert	1755	    2,242	0.0048	507	german_de_news_2013_00176446
10013	Dieses junge Team macht Woche für Woche grosse Freude und feiert Erfolg nach Erfolg.	feiert	1755	    2,242	0.0048	563.8333	german_de_news_2015_00358436
10014	Der Künstler feiert seinen 85er.	feiert	1755	    2,242	0.0048	699.6	german_de_news_2015_00256332
10015	Die internationale Presse feiert die DFB-Auswahl.	feiert	1755	    2,242	0.0048	1153.3333	german_de_news_2014_00325299
10016	Es wird immer besser“, sagt der Kapitän.	kapitän	1755	    2,242	0.0048	326.4286	german_de_news_2015_00472065
10017	Wenn Sie Glück haben, sind Sie der Kapitän.	kapitän	1755	    2,242	0.0048	404.7143	german_de_news_2014_00911921
10018	Danach habe ich versucht, zu erklären, was in dieser Nacht geschehen ist, und dem Ganzen einen Sinn zu geben“, erklärte der Kapitän.	kapitän	1755	    2,242	0.0048	464.619	german_de_news_2014_00155836
10019	Wir haben schon mal mit dem Ex-Kapitän gesprochen, hier unser Text: „Arbeit gegen Liebe“.	kapitän	1755	    2,242	0.0048	527.9333	german_de_news_2015_00925544
10020	Mein Gefühl ist gut“, meint der Kapitän.	kapitän	1755	    2,242	0.0048	694.4286	german_de_news_2014_00661833
10021	Ab und zu kommt aber auch die Sonne durch.	sonne	1755	    2,242	0.0048	239	german_de_news_2015_00020422
10022	Jetzt zeigt sich sogar die Sonne.	sonne	1755	    2,242	0.0048	394.1667	german_de_news_2013_00647592
10023	Auch der Freitag bringt viel Sonne.	sonne	1755	    2,242	0.0048	461	german_de_news_2015_00070459
10024	Alle elf Jahre ist die Sonne besonders aktiv.	sonne	1755	    2,242	0.0048	543.875	german_de_news_2015_00026497
10025	Die Sonne scheint nur selten.	sonne	1755	    2,242	0.0048	721.4	german_de_news_2013_00385238
10026	Oder was haben die Besitzer damit vor?	besitzer	1756	    2,241	0.0048	292.2857	german_de_news_2013_00756031
10027	Besitzer eines Android-Smartphones haben dabei noch eine andere Möglichkeit.	besitzer	1756	    2,241	0.0048	460.4	german_de_news_2014_00116113
10028	Demnach könnten schon bald Besitzer die neue Android-Software erhalten.	besitzer	1756	    2,241	0.0048	532.1	german_de_news_2015_00219908
10029	Jetzt suchen sie seinen Besitzer.	besitzer	1756	    2,241	0.0048	580.6	german_de_news_2015_00610953
10030	Gegen den Besitzer wird ermittelt.	besitzer	1756	    2,241	0.0048	687.6	german_de_news_2014_00512076
10031	Sie hätte die Rede auch hier halten können, weil die Reaktion auch so nicht anders gewesen ist.	reaktion	1756	    2,241	0.0048	294.4	german_de_news_2014_00779381
10032	Gab es so lange keine Reaktion?	reaktion	1756	    2,241	0.0048	391.3333	german_de_news_2013_00530008
10033	Die Reaktion im Netz ließ nicht lange auf sich warten.	reaktion	1756	    2,241	0.0048	449.6	german_de_news_2013_00365222
10034	Deren Reaktion haben wir erwartet.»	reaktion	1756	    2,241	0.0048	534	german_de_news_2013_00252763
10035	Die grosse Reaktion des HSV blieb zunächst aus.	reaktion	1756	    2,241	0.0048	741.625	german_de_news_2015_00318706
10036	Deutschland kann nicht alle Probleme der Welt lösen und wir können auch nicht alle Probleme in Europa lösen!	lösen	1757	    2,239	0.0048	220.9286	german_de_news_2014_00284214
10037	Wir arbeiten sehr hart, und die Regierung will diese Probleme so schnell wie möglich lösen“.	lösen	1757	    2,239	0.0048	354.4	german_de_news_2013_00958715
10038	Er sei guter Hoffnung, dass man auf dem Weg sei, das Problem zu lösen.	lösen	1757	    2,239	0.0048	406.7692	german_de_news_2015_00445540
10039	Das würde mehr Probleme schaffen als lösen.	lösen	1757	    2,239	0.0048	459.4286	german_de_news_2014_00212643
10040	Syrien müsste seine Probleme selber lösen.	lösen	1757	    2,239	0.0048	852	german_de_news_2013_00845334
10041	Heute stehe ich im Leben und habe eine Stelle seit 20 Jahren.	stehe	1758	    2,237	0.0048	285.9091	german_de_news_2014_00536665
10042	Wir alle tun das“, deshalb stehe die Mannschaft ganz oben.	stehe	1758	    2,237	0.0048	384.5	german_de_news_2014_00928545
10043	Vielmehr stehe eine Entscheidung darüber an, in Europa „in Würde“ zu leben.	stehe	1758	    2,237	0.0048	450.1818	german_de_news_2015_00862730
10044	Deshalb stehe diese Bewegung auch „in der Mitte der Gesellschaft“.	stehe	1758	    2,237	0.0048	523.1111	german_de_news_2013_00293608
10045	Darin stehe er im freien Wettbewerb.	stehe	1758	    2,237	0.0048	894.5	german_de_news_2014_00162765
10046	Werner deutlich: „Dieses Team hat einen großen Anteil daran, dass wir jetzt dort sind, wo wir sind.	werner	1758	    2,237	0.0048	318.2	german_de_news_2013_00944909
10047	Wir sind da im bereits Gespräch“, sagt Werner.	werner	1758	    2,237	0.0048	371.5	german_de_news_2014_00936401
10048	Wolfgang Werner ist mehr oder weniger weg von der Bühne.	werner	1758	    2,237	0.0048	459.8	german_de_news_2014_00943048
10049	Doch wenig später lief Werner erneut allen davon.	werner	1758	    2,237	0.0048	621.625	german_de_news_2013_00417739
10050	Für Werner interessiert sich keiner in USA.	werner	1758	    2,237	0.0048	642.1429	german_de_news_2014_00508331
10051	Im September 2013 war sie weg vom Fenster.	fenster	1759	    2,236	0.0048	363.5714	german_de_news_2013_00601148
10052	Einst gab es jedoch ein Fenster von 15 Minuten, in dem man danach alles laden konnte.	fenster	1759	    2,236	0.0048	434.8	german_de_news_2014_00431488
10053	In vielen Wohnungen findet man etwa Fenster des 53-Jährigen.	fenster	1759	    2,236	0.0048	530.8889	german_de_news_2013_00634275
10054	Wie er in das Fenster geraten war, ist unklar – die Polizei hofft auf Zeugen.	fenster	1759	    2,236	0.0048	570.2857	german_de_news_2013_00951485
10055	Das Fenster hielt dem Versuch stand.	fenster	1759	    2,236	0.0048	874.8333	german_de_news_2015_00173027
10056	Jetzt haben wir einen neuen Papst und der ist wieder anders.	papst	1759	    2,236	0.0048	235.7273	german_de_news_2013_00645473
10057	Der Papst hatte sie nicht verhindern können - oder wollen.	papst	1759	    2,236	0.0048	350.7778	german_de_news_2014_00263112
10058	Die andere Möglichkeit wäre dann nämlich, dass der Papst nur ein Mensch von vielen wäre, der halt in eine hohe (politische) Funktion gewählt worden ist.	papst	1759	    2,236	0.0048	461.5217	german_de_news_2015_00288205
10059	Das hätte ich in diesen Tagen gern vom Papst erfahren.	papst	1759	    2,236	0.0048	534.8	german_de_news_2014_00179831
10060	Darüber werde der Papst befinden.	papst	1759	    2,236	0.0048	764.6	german_de_news_2013_00165012
10061	Also ganz das Gegenteil von dem, was wir jetzt haben.	gegenteil	1760	    2,235	0.0048	236	german_de_news_2013_00038122
10062	Bei einer Niederlage wäre aber das Gegenteil der Fall.	gegenteil	1760	    2,235	0.0048	376.3333	german_de_news_2015_00106342
10063	Ganz im Gegenteil: Wir freuen uns auf Ihre Kritik!«	gegenteil	1760	    2,235	0.0048	436.7778	german_de_news_2014_00509848
10064	Dies ist und bleibt so, solange politisch nicht wieder das Gegenteil entschieden wird.	gegenteil	1760	    2,235	0.0048	510.9231	german_de_news_2014_00365256
10065	Vom Gegenteil überzeugt die Auswahl der Ausstellung.	gegenteil	1760	    2,235	0.0048	895	german_de_news_2015_00864984
10066	Das habe ich immer mit Herz gemacht und das geht mir natürlich schon sehr ab. Aber so, wie sich die Formel 1 im Moment entwickelt, ist das sicher nicht der richtige Weg.	herz	1760	    2,235	0.0048	259.4483	german_de_news_2015_00177766
10067	Dabei ging mir dann wirklich das Herz auf.	herz	1760	    2,235	0.0048	350.5	german_de_news_2013_00139277
10068	Und ein Muss für Frankfurter mit Herz!	herz	1760	    2,235	0.0048	463.5714	german_de_news_2014_00844686
10069	Sie hat viel Herz und viel Liebe gehabt.	herz	1760	    2,235	0.0048	607	german_de_news_2014_00779792
10070	Mein Herz schlägt für Schwarz-Grün	herz	1760	    2,235	0.0048	1135.1667	german_de_news_2013_00691120
10071	Und vielleicht überrascht er uns ja“, sagte er in einem Interview mit der „Bild“-Zeitung.	überrascht	1760	    2,235	0.0048	278.6429	german_de_news_2013_00879991
