ORDER	SENTENCE	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
1001	Die Welt: Und wo ist das?	wo	200	   21,648	0.0462	66.5	german_de_news_2014_00383286
1002	Sie sind aber noch nicht dort, wo wir sie haben wollen.	wo	200	   21,648	0.0462	75.8	german_de_news_2014_00784101
1003	Wo gibt es denn den?	wo	200	   21,648	0.0462	83.8	german_de_news_2015_00934951
1004	Wo gibt es denn so etwas?»	wo	200	   21,648	0.0462	99.3333	german_de_news_2015_00934952
1005	Ja, wo leben wir denn?	wo	200	   21,648	0.0462	140.4	german_de_news_2014_00611396
1006	Zudem ist es nicht weit.	zudem	201	   21,505	0.0459	129.2	german_de_news_2013_00980555
1007	Zudem sollen 50 bis zu mehr als 100 Menschen verletzt worden sein.	zudem	201	   21,505	0.0459	129.6	german_de_news_2015_00944436
1008	Zudem ist es ein neues Jahr.	zudem	201	   21,505	0.0459	136.3333	german_de_news_2015_00943267
1009	Zudem ist sie in der Frage nicht ohne Unterstützung.	zudem	201	   21,505	0.0459	146.2222	german_de_news_2015_00943325
1010	Eine Frau aus Deutschland soll zudem verletzt worden sein.	zudem	201	   21,505	0.0459	152.7778	german_de_news_2015_00410882
1011	Und während man bei „Bild.	während	202	   21,388	0.0456	102.6	german_de_news_2013_00880213
1012	Während aber schon viele Menschen.	während	202	   21,388	0.0456	104.2	german_de_news_2013_00912463
1013	was war während der wm?	während	202	   21,388	0.0456	125	german_de_news_2014_00897340
1014	Während dieser Zeit sollen wir auch in Berlin bleiben.	während	202	   21,388	0.0456	133.6667	german_de_news_2013_00913798
1015	Vor allem während der Saison.	während	202	   21,388	0.0456	141.8	german_de_news_2014_00882181
1016	Und nicht nur mit diesen.	diesen	203	   20,929	0.0447	55.4	german_de_news_2014_00848986
1017	Es gibt nur diesen einen.	diesen	203	   20,929	0.0447	77.2	german_de_news_2014_00463360
1018	Für diesen Fall haben wir auch noch etwas für Sie.	diesen	203	   20,929	0.0447	86.2222	german_de_news_2014_00503225
1019	Und da in diesen Wochen die Zeit der..	diesen	203	   20,929	0.0447	90.375	german_de_news_2015_00830286
1020	Was ist nun mit diesen beiden?	diesen	203	   20,929	0.0447	94.5	german_de_news_2015_00886958
1021	Den gab es auch nicht.	gab	204	   20,728	0.0442	52.2	german_de_news_2015_00222340
1022	Aber die gab es nun nicht mehr.	gab	204	   20,728	0.0442	58.8571	german_de_news_2013_00012495
1023	Die ersten gab es vor 25 Jahren.	gab	204	   20,728	0.0442	77.1667	german_de_news_2014_00309534
1024	Viel mehr gab es nicht.	gab	204	   20,728	0.0442	81.4	german_de_news_2015_00862484
1025	1. Das gab's schon immer.	gab	204	   20,728	0.0442	110	german_de_news_2013_00002840
1026	Auch das ist nicht so einfach.	einfach	205	   20,666	0.0441	49.3333	german_de_news_2013_00066749
1027	Aber ganz so einfach ist das nicht.	einfach	205	   20,666	0.0441	65.4286	german_de_news_2014_00013200
1028	Aber damit macht man es sich zu einfach.	einfach	205	   20,666	0.0441	76.375	german_de_news_2014_00009956
1029	3. Das ist doch ganz einfach!	einfach	205	   20,666	0.0441	87.6	german_de_news_2013_00005820
1030	Alles wäre einfach nur „gut“.	einfach	205	   20,666	0.0441	139.4	german_de_news_2015_00032558
1031	Es ist nicht das erste Mal.	erste	206	   20,532	0.0438	60.1667	german_de_news_2015_00463475
1032	Ist also nicht so, dass es das erste wäre.	erste	206	   20,532	0.0438	75.1111	german_de_news_2015_00601979
1033	Und wer war die Erste?	erste	206	   20,532	0.0438	83	german_de_news_2013_00882033
1034	Und was macht das erste?	erste	206	   20,532	0.0438	93.2	german_de_news_2014_00852277
1035	Einmal muss immer das erste Mal sein.	erste	206	   20,532	0.0438	103.1429	german_de_news_2013_00451292
1036	Nur in einer Stadt nicht.	stadt	207	   19,967	0.0426	63.8	german_de_news_2014_00716209
