ORDER	SENTENCE	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
18001	«Wir kommen weg davon, dass die Steuerzahler immer wieder für die Banken gerade stehen sollen.»	steuerzahler	2540	    1,232	0.0026	334.0714	german_de_news_2013_00964318
18002	Dann dürfte aber Apple nichts von dem mehr nutzen, was der amerikanische Steuerzahler bezahlt.	steuerzahler	2540	    1,232	0.0026	532.2143	german_de_news_2014_00158207
18003	Zahlen müssen das jetzt die britischen Steuerzahler.	steuerzahler	2540	    1,232	0.0026	643	german_de_news_2014_00945670
18004	Dem Sender zufolge trägt der Steuerzahler rund ein Viertel der Kosten.	steuerzahler	2540	    1,232	0.0026	808.8	german_de_news_2013_00225656
18005	Was kostet Steinbrück den Steuerzahler?	steuerzahler	2540	    1,232	0.0026	1211.2	german_de_news_2013_00922808
18006	Es gab tatsächlich Farbe in diesem Land, und es gab Menschen, die Spaß hatten.	farbe	2541	    1,231	0.0026	434	german_de_news_2013_00483473
18007	So ganz stimme die Farbe ja nicht, die Bild im Netz veröffentlicht habe, meint man gelassen.	farbe	2541	    1,231	0.0026	629.9333	german_de_news_2015_00784152
18008	Wir sind alle Pleite, aber wir haben noch Papier und Farbe.	farbe	2541	    1,231	0.0026	666.5	german_de_news_2014_00936227
18009	Das Display verändert die Farbe, wird für einen Moment schwarz.	farbe	2541	    1,231	0.0026	767.7	german_de_news_2013_00171988
18010	Ab 32° wechselt die Farbe auf rot.	farbe	2541	    1,231	0.0026	1012.6667	german_de_news_2014_00007921
18011	Er sei die vergangenen vier Jahre als Mitarbeiter anderer Unternehmen bei dem US-Geheimdienst tätig gewesen.	geheimdienst	2541	    1,231	0.0026	426.375	german_de_news_2013_00472760
18012	Gut, heute hat der Geheimdienst wahrscheinlich andere Probleme, als sich um mich zu kümmern.	geheimdienst	2541	    1,231	0.0026	495.0714	german_de_news_2013_00549935
18013	In keinem anderen Land der EU ist der US-Geheimdienst so aktiv.	geheimdienst	2541	    1,231	0.0026	621.9091	german_de_news_2013_00625234
18014	Auch der Geheimdienst wird irgendwann „seine“ Maschine suchen.	geheimdienst	2541	    1,231	0.0026	856.125	german_de_news_2013_00067657
18015	Dann müsste der NSA-Geheimdienst gewisse Aktivitäten einstellen.	geheimdienst	2541	    1,231	0.0026	1419.375	german_de_news_2015_00159012
18016	Wenn die so scharf auf den IS wären, müssten sie nicht nach DE kommen.	scharf	2541	    1,231	0.0026	385.7143	german_de_news_2015_00899711
18017	Vor allem die CSU hatte dies scharf kritisiert.	scharf	2541	    1,231	0.0026	650	german_de_news_2015_00872368
18018	Aber „mal ehrlich“, sagt sie, „da ist kein Hund so richtig scharf drauf“.	scharf	2541	    1,231	0.0026	801.7692	german_de_news_2013_00016444
18019	Auch CSU-Chef Horst Seehofer hat die EU-Kommission scharf kritisiert.	scharf	2541	    1,231	0.0026	945.6364	german_de_news_2014_00068434
18020	Die Opposition kritisiert die Pläne scharf.	scharf	2541	    1,231	0.0026	1313.8	german_de_news_2015_00339411
18021	Das könne die Kosten im Jahr um bis zu 15 Mio. Euro senken.	senken	2541	    1,231	0.0026	347.0833	german_de_news_2015_00187320
18022	Das Unternehmen müsse also nach Möglichkeiten suchen, um die Kosten zu senken.	senken	2541	    1,231	0.0026	488.1667	german_de_news_2014_00207094
18023	Ziel sei es die Geräte-Preise zu senken.	senken	2541	    1,231	0.0026	595.75	german_de_news_2013_00977859
18024	Die GP2 hat die Zeichen der Zeit jedoch erkannt und will die Kosten senken.	senken	2541	    1,231	0.0026	790.5	german_de_news_2013_00335024
18025	Steuern erhöhen oder Ausgaben senken Um das Budget auf Kurs zu halten, müsste Österreich entweder Steuern erhöhen oder Ausgaben senken.	senken	2541	    1,231	0.0026	964.8667	german_de_news_2014_00812516
18026	VW-Aktien hielten sich mit einem Plus von 1 Prozent zwar besser als der Markt.	hielten	2542	    1,230	0.0026	410	german_de_news_2015_00877359
18027	Allerdings hielten sich die Grünen nicht daran.	hielten	2542	    1,230	0.0026	528	german_de_news_2013_00028844
18028	Weshalb ihn manche für schwierig hielten, was er aber gar nicht war.	hielten	2542	    1,230	0.0026	617.0833	german_de_news_2015_00910394
18029	Eine Zeit lang hielten wir Kontakt – per Brief.	hielten	2542	    1,230	0.0026	841.625	german_de_news_2015_00419592
18030	Lehrer, Nachbarn, Freunde, alle hielten ein Auge auf ihn.	hielten	2542	    1,230	0.0026	1064.7778	german_de_news_2013_00670960
