ORDER	SENTENCE	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
24001	Wenn der 86-Jährige bei Boston in seine..	boston	2878	      885	0.0019	461	german_de_news_2014_00906989
24002	«So etwas, was in Boston passiert ist, will natürlich niemand erleben.»	boston	2878	      885	0.0019	617.2727	german_de_news_2015_00783602
24003	Was machen die Einwohner von Boston?	boston	2878	      885	0.0019	861.1667	german_de_news_2015_00887306
24004	Wer steckt hinter den Anschlägen in Boston?	boston	2878	      885	0.0019	1108.5714	german_de_news_2013_00946133
24005	Damals fielen in Boston 69 Zentimeter Schnee.	boston	2878	      885	0.0019	1679	german_de_news_2013_00150830
24006	Es wird besser aussehen als jedes Call of Duty, das wir bisher für den PC gemacht haben.	call	2878	      885	0.0019	647.0588	german_de_news_2013_00501104
24007	Leider ist das aber auch schon alles, was wir euch an Informationen zu Call of Cthulhu anbieten können.	call	2878	      885	0.0019	648.6667	german_de_news_2014_00642622
24008	Diese kann man vermeiden, wenn die eigenen Kunden verstanden haben, dass es Orte online gibt, wo sie die Antwort auf ihre Frage schneller erhalten, als per Anruf im Call Center.	call	2878	      885	0.0019	678.7931	german_de_news_2013_00373856
24009	Die EU stellt den Call-by-Call-Markt und seine Zukunft auf den Prüfstand - das Aus könnte die Folge sein.	call	2878	      885	0.0019	679.1176	german_de_news_2014_00310867
24010	Dann gibt es eine erste Runde und wenn man die schafft, rufen sie einen an und sagen: Du bist im Call-Back.	call	2878	      885	0.0019	723.1429	german_de_news_2014_00158547
24011	Diese Frage stellt sich also exakt aus dem Grund, damit es der Schweiz dann gut oder eben besser geht.	exakt	2878	      885	0.0019	313.1579	german_de_news_2014_00354640
24012	Am Ende liegt die Plattform exakt „im Wasser“.	exakt	2878	      885	0.0019	671.25	german_de_news_2014_00043483
24013	In exakt drei Wochen aber ruft zu Hause wieder die Pflicht in Form der Bundesliga.	exakt	2878	      885	0.0019	739.7143	german_de_news_2014_00594028
24014	Exakt 900 Tage ist das her.	exakt	2878	      885	0.0019	835.4	german_de_news_2014_00479645
24015	D. h. man würde exakt nix hören.	exakt	2878	      885	0.0019	1264.7143	german_de_news_2013_00296595
24016	Damit er merkt: Die ist eine von uns, so sehr ich eben eine von ihnen sein kann.	merkt	2878	      885	0.0019	281.2	german_de_news_2014_00151714
24017	Der merkt aber schon, dass er nur ein Fußballer ist, oder?	merkt	2878	      885	0.0019	534.8182	german_de_news_2014_00259812
24018	Es merkt nur kaum einer.	merkt	2878	      885	0.0019	654.8	german_de_news_2013_00494962
24019	Wegen der Englischen Wochen merkt man schon, dass die Beine schwer werden.	merkt	2878	      885	0.0019	750.3333	german_de_news_2015_00890116
24020	Der Anwender merkt also keinen Unterschied.	merkt	2878	      885	0.0019	1181.5	german_de_news_2015_00235603
24021	Wäre die Schweiz bei beiden Modellen überhaupt noch in der Lage, sich zu verteidigen?	modellen	2878	      885	0.0019	511.5	german_de_news_2013_00916448
24022	Dafür gibt es bei manchen Modellen aber eine Bild-im-Bild-Funktion.	modellen	2878	      885	0.0019	630.6364	german_de_news_2013_00145508
24023	Inzwischen kann der Dienst auf zehn verschiedenen Smartphone-Modellen genutzt werden.	modellen	2878	      885	0.0019	702.5455	german_de_news_2015_00600535
24024	Auf älteren Modellen stehen nicht alle Funktionen zur Verfügung.	modellen	2878	      885	0.0019	863.4444	german_de_news_2015_00080682
24025	Bei beiden Modellen liegt der Schwerpunkt auf Design, Kamera-Ausstattung und Power-Management.	modellen	2878	      885	0.0019	1161	german_de_news_2015_00099913
24026	Das bedeutet aber auch, dass sich ein Unternehmen um seine Mitarbeiter bemüht und die Frauen nicht aus den Augen verliert, wenn sie Mütter werden.	mütter	2878	      885	0.0019	429.1667	german_de_news_2015_00166208
24027	Bereits vor über 40 Jahren wollte man dort Frauen und Mütter für den Arbeitsmarkt gewinnen.	mütter	2878	      885	0.0019	497.2143	german_de_news_2014_00114578
24028	»Frauen sind, das fällt auf, nur als Mütter arm.«	mütter	2878	      885	0.0019	683.1111	german_de_news_2013_00515693
24029	Andere Mütter würden sich freuen.	mütter	2878	      885	0.0019	889.2	german_de_news_2015_00050843
24030	Das Paket enthält auch eine höhere Rente für ältere Mütter.	mütter	2878	      885	0.0019	1354.1	german_de_news_2014_00194107
24031	Auch hier sei er ein Champion.	champion	2879	      884	0.0019	517.5	german_de_news_2014_00074422
24032	Hat der alte und neue Champion mit der Saison möglicherweise schon abgeschlossen?	champion	2879	      884	0.0019	602.9091	german_de_news_2015_00526655
24033	Damit bleibt es bis zum letzten Rennen spannend, wer sich nach dem Champion Philipp Eng die Vize-Meisterschaft sichern wird.	champion	2879	      884	0.0019	860.3	german_de_news_2015_00150507
24034	Champion können halt nur von Champions lernen.	champion	2879	      884	0.0019	917.4286	german_de_news_2013_00135031
24035	Williams, zuletzt 1997 Champion, meldet sich zurück.	champion	2879	      884	0.0019	1313.6667	german_de_news_2014_00927922
24036	Um diese Fragen ging es beim Gespräch mit dem ECHO.	echo	2879	      884	0.0019	470	german_de_news_2015_00825726
24037	Main-Echo Gauck muss wissen: Die Mehrheit der Bürger steht in dieser Angelegenheit nicht auf seiner Seite.	echo	2879	      884	0.0019	756.2941	german_de_news_2014_00648995
24038	Dies übernimmt von nun an Amazon Echo.	echo	2879	      884	0.0019	848.1429	german_de_news_2015_00368381
24039	Das Echo der eigenen Gedanken und Taten.	echo	2879	      884	0.0019	1029.8571	german_de_news_2014_00171251
24040	ECHO: Aber der genaue Standort?	echo	2879	      884	0.0019	1426.4	german_de_news_2015_00403845
24041	Das sind Spezialisten und wissen was sie tun. Natürlich gibt es immer ein Risiko, und das wissen sie auch.	spezialisten	2879	      884	0.0019	360.7333	german_de_news_2014_00201410
24042	Die Spezialisten konnten sich aber nicht einigen.	spezialisten	2879	      884	0.0019	569.5714	german_de_news_2015_00364776
24043	Das Unternehmen hat in den vergangenen Monaten verschiedene Spezialisten eingestellt.	spezialisten	2879	      884	0.0019	657.8	german_de_news_2013_00210883
24044	Ich habe vier Monate lang regelmäßig eine Klinik in London besucht und habe mich dort mit Spezialisten getroffen.	spezialisten	2879	      884	0.0019	729.6471	german_de_news_2014_00552044
24045	Das übernehmen Spezialisten aus den Niederlanden.	spezialisten	2879	      884	0.0019	1159.5	german_de_news_2014_00206282
24046	Dieser war erst 2011 um viel Geld errichtet worden.	errichtet	2880	      883	0.0019	457.375	german_de_news_2014_00359981
24047	Über den Grund, warum diese Anlagen errichtet wurden, ist noch nichts bekannt.	errichtet	2880	      883	0.0019	546.0833	german_de_news_2015_00821077
24048	Dies, weil dort eine Tempo-30-Zone errichtet worden ist.	errichtet	2880	      883	0.0019	833	german_de_news_2014_00371750
24049	Im Süden des Landes wurde ein Lager errichtet.	errichtet	2880	      883	0.0019	950.125	german_de_news_2015_00569896
24050	Zu welchem Zweck wurden diese Lager tatsächlich errichtet?	errichtet	2880	      883	0.0019	1297.625	german_de_news_2014_00965295
24051	Er wollte diesen nach Angaben der Polizei in Richtung Ingolstadt wieder verlassen.	ingolstadt	2881	      882	0.0019	448.4167	german_de_news_2014_00457258
