ORDER	SENTENCE	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
17001	Es gehe um diejenigen, die seit drei Jahren dabei seien und diejenigen, die in den kommenden Monaten länger als drei Jahre dabei seien.	diejenigen	2469	    1,314	0.0028	334.7222	german_de_news_2013_00484078
17002	Diejenigen, die es nicht verstehen, gehen dann auch nicht zur Wahl.	diejenigen	2469	    1,314	0.0028	467.8	german_de_news_2014_00326217
17003	Sie sind diejenigen, die sich an keine, überhaupt keine Gesetze halten!	diejenigen	2469	    1,314	0.0028	580.9	german_de_news_2014_00784278
17004	Ausgeschlossen wurden dabei diejenigen, die sich nicht für Fußball interessieren.	diejenigen	2469	    1,314	0.0028	701	german_de_news_2015_00090109
17005	Können dagegen nur diejenigen vorgehen, die das unmittelbar betrifft?	diejenigen	2469	    1,314	0.0028	948.8889	german_de_news_2015_00624831
17006	In jedem Fall wird es auf der „Sechs“ eine Änderung geben.	änderung	2470	    1,313	0.0028	371.6364	german_de_news_2015_00590710
17007	Doch eine Änderung gibt es.	änderung	2470	    1,313	0.0028	531.6	german_de_news_2014_00392379
17008	Diese Änderung habe man auf Wunsch von Kunden eingeführt, teilte ein Sprecher mit.	änderung	2470	    1,313	0.0028	616.2308	german_de_news_2013_00371241
17009	Ich bin ein großer Anhänger der Änderung.	änderung	2470	    1,313	0.0028	765.1429	german_de_news_2014_00546255
17010	Was bedeutet die Änderung konkret?	änderung	2470	    1,313	0.0028	1100.8	german_de_news_2014_00892553
17011	Mit mir muss man immer noch rechnen“, sagte der 31-Jährige dem kicker.	kicker	2471	    1,312	0.0028	351.9167	german_de_news_2014_00676759
17012	Sowohl beim ersten als auch beim zweiten Treffer hatte der frühere Kicker vom FC Bayern München eine Aktie.	kicker	2471	    1,312	0.0028	494.2353	german_de_news_2013_00833955
17013	Laut „Kicker“ ist der Deal über zehn Jahre für insgesamt bis zu 80 Millionen Euro bereits nahezu perfekt.	kicker	2471	    1,312	0.0028	562.9412	german_de_news_2015_00633921
17014	Zu viele Show- Kicker von Beginn an?	kicker	2471	    1,312	0.0028	658	german_de_news_2015_00957303
17015	Er galt als Skandal-Kicker.	kicker	2471	    1,312	0.0028	1267.2	german_de_news_2014_00442332
17016	So habe ich Roger schon lange nicht mehr gesehen.	roger	2471	    1,312	0.0028	417	german_de_news_2015_00785030
17017	Roger spielte im ersten Satz nicht so, wie wir uns das vorgestellt hatten.	roger	2471	    1,312	0.0028	559.3846	german_de_news_2015_00740166
17018	Und vielleicht auch mit Roger Federer.	roger	2471	    1,312	0.0028	831.8333	german_de_news_2014_00851675
17019	Hat allen Grund zur Freude: Roger Federer.	roger	2471	    1,312	0.0028	994.5714	german_de_news_2013_00553974
17020	Roger Schmidt (Trainer Bayer Leverkusen): „Hertha hat verdient gewonnen.	roger	2471	    1,312	0.0028	1382.1111	german_de_news_2015_00740161
17021	Doch mehr als Silber wäre auch im besten Fall nicht möglich gewesen.	silber	2471	    1,312	0.0028	340.6667	german_de_news_2013_00415304
17022	Gold ist das Einzige, was für den Handel mit Silber zählt.	silber	2471	    1,312	0.0028	603.6364	german_de_news_2013_00544957
17023	SPD will Test mit Lang-Lkw eine Chance geben weitere Nachrichten zu DAIMLER GOLD & Silber vor neuer RALLYE?	silber	2471	    1,312	0.0028	777.2222	german_de_news_2015_00797128
17024	INTERNET GOLD & Silber vor neuer RALLYE?	silber	2471	    1,312	0.0028	1106.5	german_de_news_2014_00603777
17025	WOHNEN GOLD & Silber vor neuer RALLYE?	silber	2471	    1,312	0.0028	1395.8333	german_de_news_2015_00935328
17026	Nicht erst heute, sondern seit dem 2. Jänner, seit wir zusammen sind.	jänner	2472	    1,311	0.0028	344.3	german_de_news_2015_00697039
17027	Diese finden am 7. Jänner kommenden Jahres statt.	jänner	2472	    1,311	0.0028	572.5714	german_de_news_2014_00354441
17028	Wer zur nächsten Prüfung antreten muss, wird sich am 12. Jänner zeigen.	jänner	2472	    1,311	0.0028	731.4545	german_de_news_2013_00946848
17029	Diese wurde laut Staatsanwaltschaft bis Jänner 2014 verlängert.	jänner	2472	    1,311	0.0028	848	german_de_news_2013_00381720
17030	Der nationale Verband hatte den SC Austria Ende Jänner 2013 ausgeschlossen.	jänner	2472	    1,311	0.0028	1264.6	german_de_news_2013_00270706
17031	Was sonst wird in Sotschi anders sein als bei den letzten Spielen?	sotschi	2472	    1,311	0.0028	354.8333	german_de_news_2013_00924346
17032	Und jetzt muss an seiner Statt wohl „Angela die Große“ nach Sotschi fliegen.	sotschi	2472	    1,311	0.0028	528.6923	german_de_news_2013_00875531
17033	Um dies zu vermeiden, erhält Russland für Sotschi auch technische Hilfe durch US- und britische Experten.	sotschi	2472	    1,311	0.0028	683.125	german_de_news_2013_00861649
