ORDER	SENTENCE	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
8001	Er muss sich Zeit für seine Mitarbeiter nehmen und er muss sie fordern.	fordern	1460	    2,868	0.0061	244.4545	german_de_news_2013_00471019
8002	5. Fordern, Fordern, Fordern gibt es noch was anderes als zu fordern?	fordern	1460	    2,868	0.0061	333.375	german_de_news_2015_00006682
8003	Genau das, was die Grünen auch für Leipzig fordern.	fordern	1460	    2,868	0.0061	389.1111	german_de_news_2013_00536770
8004	Politik heißt für die Mehrheit der Berliner, wir fordern, andere bezahlen.	fordern	1460	    2,868	0.0061	494.0909	german_de_news_2014_00735155
8005	Spieler fordern entsprechende Möglichkeiten schon länger.	fordern	1460	    2,868	0.0061	871.1667	german_de_news_2015_00797937
8006	Ob es etwas zu feiern gibt, wird sich allerdings erst in gut 20 Minuten zeigen.	feiern	1461	    2,866	0.0061	217.8571	german_de_news_2013_00752402
8007	Kann sogar noch rennen und lässt sich auch noch feiern.	feiern	1461	    2,866	0.0061	281.6667	german_de_news_2015_00614565
8008	Die anderen feiern durch die Nacht in Berlin.	feiern	1461	    2,866	0.0061	348.5714	german_de_news_2015_00288275
8009	Also ich finde man sollte das schon feiern.	feiern	1461	    2,866	0.0061	395.125	german_de_news_2013_00038288
8010	Das Leben feiern, jeden Tag, überall.	feiern	1461	    2,866	0.0061	610	german_de_news_2014_00189860
8011	In Großbritannien gibt man so viel Geld aus, wie schon lange nicht mehr.	großbritannien	1461	    2,866	0.0061	185.3077	german_de_news_2013_00623745
8012	Andere Länder wie Großbritannien und Frankreich halten sich bisher wegen der Kosten zurück.	großbritannien	1461	    2,866	0.0061	331.0769	german_de_news_2015_00050782
8013	Zumindest in Deutschland und Großbritannien.	großbritannien	1461	    2,866	0.0061	410.8	german_de_news_2014_00958922
8014	»Egal ob es Frankreich, Großbritannien oder andere« Staaten seien.	großbritannien	1461	    2,866	0.0061	477.6667	german_de_news_2013_00428466
8015	Das Mädchen lebt heute in Großbritannien.	großbritannien	1461	    2,866	0.0061	660.5	german_de_news_2014_00190920
8016	Die Entscheidung ist nicht nur eine gegen die Politik, sie ist auch eine für Ferrari.	ferrari	1462	    2,864	0.0061	215.4167	german_de_news_2013_00321716
8017	Die Ferrari-Führung steht nach wie vor hinter ihm.	ferrari	1462	    2,864	0.0061	334.7778	german_de_news_2013_00327061
8018	Ganz Ferrari ist bei Michael.	ferrari	1462	    2,864	0.0061	431.8	german_de_news_2013_00530673
8019	Ferrari ist sicher ein gutes Team.	ferrari	1462	    2,864	0.0061	520	german_de_news_2013_00509185
8020	Ich sehe die größte Gefahr von Ferrari.	ferrari	1462	    2,864	0.0061	645.1429	german_de_news_2015_00550486
8021	Dazu - und zu allem anderen aus der F1 - gibt´s hier die News.	f	1463	    2,862	0.0061	233.3077	german_de_news_2015_00217364
8022	Das Wort von der „F-Liste“ macht an diesem Tag die Runde.	f	1463	    2,862	0.0061	406	german_de_news_2013_00216802
8023	F. A. M.: Das glaube ich auch.	f	1463	    2,862	0.0061	502.2857	german_de_news_2014_00482213
8024	Er war schneller als sein Nachfolger F50.	f	1463	    2,862	0.0061	579.2857	german_de_news_2014_00455919
8025	Re: Ich liebe F2P.	f	1463	    2,862	0.0061	887.6	german_de_news_2013_00774205
8026	In den anderen drei Gruppen waren es deutlich unter zehn Prozent.	gruppen	1464	    2,858	0.0061	225.9091	german_de_news_2014_00581130
8027	Am Anfang wird es vier Gruppen geben.	gruppen	1464	    2,858	0.0061	331.1429	german_de_news_2014_00041639
8028	Diese Erfahrung habe er in anderen Gruppen gemacht.	gruppen	1464	    2,858	0.0061	406.75	german_de_news_2013_00372432
8029	Gespielt wird in zwei Gruppen mit je sechs Teams.	gruppen	1464	    2,858	0.0061	460.1111	german_de_news_2014_00518965
8030	Beide Gruppen suchen mehr Chancen.	gruppen	1464	    2,858	0.0061	735	german_de_news_2015_00100409
8031	Falls das je so war, dann ist es damit vorbei..	falls	1465	    2,853	0.0061	303.2	german_de_news_2015_00478045
8032	Da liegt auch die Lösung des Falls.	falls	1465	    2,853	0.0061	358.1429	german_de_news_2015_00149390
8033	Falls sie denn veröffentlicht werden.	falls	1465	    2,853	0.0061	466.6	german_de_news_2013_00506546
8034	Das ist ein großes „falls“.	falls	1465	    2,853	0.0061	557	german_de_news_2013_00186156
8035	Falls jemand Interesse hat. bitte?	falls	1465	    2,853	0.0061	756	german_de_news_2014_00481961
8036	Aber das habe ich ja unter dem anderen Artikel schon geschrieben.	geschrieben	1465	    2,853	0.0061	212.4545	german_de_news_2014_00010217
8037	Wo steht was über mich im Internet geschrieben?	geschrieben	1465	    2,853	0.0061	309.875	german_de_news_2013_00973814
8038	Diese sollten neu aus- geschrieben werden.	geschrieben	1465	    2,853	0.0061	378	german_de_news_2015_00358839
8039	Aus Wien wird uns geschrieben.	geschrieben	1465	    2,853	0.0061	444.6	german_de_news_2015_00095072
