ORDER	SENTENCE	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
4001	Immer wieder und immer wieder, so wie die anderen Mitglieder der deutschen Regierung.	mitglieder	781	    5,392	0.0115	140.0909	german_de_news_2015_00566660
4002	Es werden immer mehr Mitglieder.	mitglieder	781	    5,392	0.0115	192.2	german_de_news_2015_00471548
4003	Gerade einmal 5400 Mitglieder hat die Partei noch.	mitglieder	781	    5,392	0.0115	251.5714	german_de_news_2013_00538755
4004	Heute hat der Verein noch 119 Mitglieder.	mitglieder	781	    5,392	0.0115	291.6667	german_de_news_2013_00558894
4005	Der Verein hat rund 100 Mitglieder.	mitglieder	781	    5,392	0.0115	340.8	german_de_news_2013_00285970
4006	Ob dazu auch das G4 selbst gehört, ist nicht bekannt.	g	782	    5,386	0.0115	198.6	german_de_news_2015_00710738
4007	Zum G 36 ist zu sagen!	g	782	    5,386	0.0115	243.8	german_de_news_2015_00951214
4008	Wir hatten damals noch das G3 zur Verfügung.	g	782	    5,386	0.0115	261	german_de_news_2013_00963599
4009	Was genau ist eigentlich „G 20“?	g	782	    5,386	0.0115	292.8	german_de_news_2014_00894069
4010	Dennoch sind die G 7 wichtig.	g	782	    5,386	0.0115	363	german_de_news_2015_00228082
4011	Er zeigte es nur nicht.	zeigte	783	    5,383	0.0115	178	german_de_news_2013_00481030
4012	Das zeigte ein Fall in der Schweiz. Mehr..	zeigte	783	    5,383	0.0115	182.875	german_de_news_2014_00212981
4013	Bereits im ersten Jahr zeigte sich der Erfolg.	zeigte	783	    5,383	0.0115	199.375	german_de_news_2014_00113921
4014	Das wäre ein Fehler gewesen, zeigte die 16-Jährige jetzt.	zeigte	783	    5,383	0.0115	252.1111	german_de_news_2013_00213720
4015	Und das lag nicht nur daran, dass er neue Software zeigte.	zeigte	783	    5,383	0.0115	266.2727	german_de_news_2013_00868087
4016	Die Täter hatten es vor allem auf die im..	täter	784	    5,370	0.0115	149.125	german_de_news_2013_00391985
4017	In diesem Fall darf man sich wirklich fragen, wer hier der Täter und wer das Opfer ist.	täter	784	    5,370	0.0115	205.4375	german_de_news_2015_00584431
4018	Und immer wird das Opfer zum Täter gemacht.	täter	784	    5,370	0.0115	235.875	german_de_news_2013_00874774
4019	Einer der Täter steht vor Gericht.	täter	784	    5,370	0.0115	286.8333	german_de_news_2014_00419211
4020	Wer ist Täter oder Opfer?	täter	784	    5,370	0.0115	330.4	german_de_news_2013_00944210
4021	Etwas, das es in der Form so nicht mehr geben kann oder wird.	form	785	    5,368	0.0115	110	german_de_news_2014_00478148
4022	Es gibt sie in dieser Form erst seit April 2014.	form	785	    5,368	0.0115	196.8889	german_de_news_2014_00463501
4023	So wird Bayern in dieser Form noch sehr viel in dieser Saison erreichen können.	form	785	    5,368	0.0115	221.5	german_de_news_2013_00833666
4024	Ich bin besser in Form als je zuvor.	form	785	    5,368	0.0115	264.375	german_de_news_2015_00540947
4025	Sorgen um seine Form müsse sich niemand machen.	form	785	    5,368	0.0115	363.75	german_de_news_2013_00830435
4026	Noch wissen sie nicht, dass auch ich an diesem Tag zu ihnen gehören werde.	gehören	786	    5,363	0.0114	152.5	german_de_news_2013_00742345
4027	Dazu gehören wir doch nicht!	gehören	786	    5,363	0.0114	215.6	german_de_news_2013_00220842
4028	Da wollen wir natürlich dazu gehören.“	gehören	786	    5,363	0.0114	251.5	german_de_news_2013_00220133
4029	Die gehören auf keinen Fall zusammen.	gehören	786	    5,363	0.0114	279.1667	german_de_news_2015_00315655
4030	Sieben Mitarbeiter gehören derzeit zur Firma.	gehören	786	    5,363	0.0114	454.3333	german_de_news_2013_00804414
4031	Und er ist Sprecher der „I.	i	787	    5,343	0.0114	242.8333	german_de_news_2015_00835518
4032	Zwei Männer im Alter von 35 und 28 Jahren wurden i..	i	787	    5,343	0.0114	260.5556	german_de_news_2013_00997932
4033	Ja wo bin I denn hier!	i	787	    5,343	0.0114	265.8333	german_de_news_2013_00641232
4034	BMW Der BMW i8 wird im kommenden Jahr auf den Markt kommen.	i	787	    5,343	0.0114	283.1818	german_de_news_2014_00128916
4035	Seine Meinung gegenüber den USA und dem Westen i.A. dürfte nicht viel besser sein.	i	787	    5,343	0.0114	294.8667	german_de_news_2014_00765182
4036	Immerhin gibt es sie auch schon seit 1978.	immerhin	788	    5,333	0.0114	152.7143	german_de_news_2014_00571027
4037	Immerhin, wir sind fast am Ende.	immerhin	788	    5,333	0.0114	208.3333	german_de_news_2014_00571457
4038	Bei einem Preis von immerhin fast zehn Euro.	immerhin	788	    5,333	0.0114	237.125	german_de_news_2014_00105877
4039	Immerhin waren ja wohl Menschen vor Ort.	immerhin	788	    5,333	0.0114	278.8571	german_de_news_2013_00597435
4040	Meine Arbeit hat immerhin 400 Seiten.	immerhin	788	    5,333	0.0114	471.2	german_de_news_2014_00661085
4041	Das ist erst der Anfang, hieß es vor einem Jahr.	hieß	789	    5,324	0.0114	150.5	german_de_news_2014_00184330
4042	Er könne es einfach nicht, hieß es in den vergangenen Jahren immer.	hieß	789	    5,324	0.0114	169.9091	german_de_news_2015_00442486
4043	Man habe das Ziel erreicht, hieß es bei der Polizei am Montag.	hieß	789	    5,324	0.0114	207.5833	german_de_news_2014_00651249
4044	Das werde wir schaffen, wir sind auf einem guten Weg“, hieß es.	hieß	789	    5,324	0.0114	241.9091	german_de_news_2014_00211203
4045	Schnell, schnell, schnell“, hieß es die ganze Zeit.	hieß	789	    5,324	0.0114	289.6667	german_de_news_2015_00749437
4046	So um die 400 Euro im Monat.	monat	790	    5,318	0.0113	156.6667	german_de_news_2015_00793302
4047	Noch nie sind so viele Flüchtlinge in einem Monat nach Deutschland gekommen, wie im September.	monat	790	    5,318	0.0113	197.2667	german_de_news_2015_00701948
4048	Vergangenen Monat war dies der Fall.	monat	790	    5,318	0.0113	243	german_de_news_2013_00892197
4049	Das ist knapp einen Monat später als eigentlich geplant.	monat	790	    5,318	0.0113	284.4444	german_de_news_2015_00184225
4050	Pro Monat soll ab Juni jeweils.	monat	790	    5,318	0.0113	398.8333	german_de_news_2013_00769821
4051	Wie ist das so in der Schule?	schule	790	    5,318	0.0113	126.4286	german_de_news_2013_00952979
4052	Für ihn war es wichtig, dass es an seiner Schule ein Team gibt, das hinter dem Projekt steht.	schule	790	    5,318	0.0113	187.8824	german_de_news_2014_00505379
4053	Die Schule von heute ist anders.	schule	790	    5,318	0.0113	222	german_de_news_2014_00352103
4054	Mittlerweile gehen 100 Kinder hier in die Schule.	schule	790	    5,318	0.0113	280.5714	german_de_news_2013_00708560
4055	Die bekommt die Schule nun.	schule	790	    5,318	0.0113	413	german_de_news_2014_00296855
4056	Und für die entwickelt man auch.	entwickelt	791	    5,312	0.0113	146.3333	german_de_news_2013_00873347
4057	Dann entwickelt er sich auch weiter.	entwickelt	791	    5,312	0.0113	174	german_de_news_2015_00157652
4058	Aber er entwickelt sich gut.	entwickelt	791	    5,312	0.0113	195.4	german_de_news_2015_00012734
