ORDER	SENTENCE	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
7001	Dem ZEIT-Magazin gab sie nun mehr.	magazin	1305	    3,267	0.007	260	german_de_news_2013_00226112
7002	Und zwar nicht allein“, sagte er dem Magazin.	magazin	1305	    3,267	0.007	265	german_de_news_2014_00854509
7003	Das berichtet das Magazin „Der Spiegel“.	magazin	1305	    3,267	0.007	562	german_de_news_2014_00167719
7004	Das berichtet das „Manager Magazin Online“.	magazin	1305	    3,267	0.007	577.6	german_de_news_2014_00167726
7005	Das berichtet das aktuelle manager magazin.	magazin	1305	    3,267	0.007	661.2	german_de_news_2013_00168880
7006	Das ist nicht im Bereich des Möglichen.	möglichen	1305	    3,267	0.007	266.7143	german_de_news_2015_00184614
7007	Die möglichen Gegner sind allerdings auch nicht ohne.	möglichen	1305	    3,267	0.007	306.75	german_de_news_2015_00335167
7008	Für ihn wären an diesem Wochenende erstmals Punkte im Bereich des Möglichen gewesen.	möglichen	1305	    3,267	0.007	371.0769	german_de_news_2014_00505372
7009	Damit gibt es weiter keine Hinweise zu einem möglichen Täter.	möglichen	1305	    3,267	0.007	378.6	german_de_news_2014_00151993
7010	Es gab alle möglichen Aussagen.	möglichen	1305	    3,267	0.007	570.2	german_de_news_2014_00459887
7011	"""""""So geht das!"""""""", heißt es in einem der Kommentare unter dem Beitrag."""""""	beitrag	1306	    3,263	0.007	219.5833	german_de_news_2015_00784509
7012	Sollten sie das nicht tun, werde ihr Geld als ihr Beitrag zum Krieg gesehen.	beitrag	1306	    3,263	0.007	323.7692	german_de_news_2014_00798486
7013	Ist da nicht der ganze SPIEGEL-Beitrag eine Anzeige?	beitrag	1306	    3,263	0.007	432.1111	german_de_news_2015_00602040
7014	Vielen Dank für diesen Beitrag.	beitrag	1306	    3,263	0.007	473.2	german_de_news_2015_00860105
7015	Ein wichtiger Beitrag zur Diskussion.	beitrag	1306	    3,263	0.007	783.6	german_de_news_2015_00430203
7016	Das bestätigte die 48-Jährige nun selbst der „Bild“-Zeitung.	bestätigte	1306	    3,263	0.007	264.4444	german_de_news_2013_00169397
7017	Wie die Polizei bestätigte, ist dabei eine Person schwer und eine weitere leicht verletzt worden.	bestätigte	1306	    3,263	0.007	329.8571	german_de_news_2013_00950739
7018	Das bestätigte die Polizei am Morgen.	bestätigte	1306	    3,263	0.007	378.5	german_de_news_2014_00168269
7019	Das Unternehmen bestätigte, darüber bereits Gespräche zu führen.	bestätigte	1306	    3,263	0.007	469.75	german_de_news_2014_00206698
7020	Dies bestätigte auch der DFB.	bestätigte	1306	    3,263	0.007	545.6	german_de_news_2014_00351036
7021	Aber bis zur WM haben wir ja noch zwei Monate Zeit“, meinte die 37-Jährige.	meinte	1307	    3,258	0.007	220.5	german_de_news_2015_00010212
7022	Natürlich ist die Linie, die ich habe, nicht so gut“, meinte er.	meinte	1307	    3,258	0.007	271.3636	german_de_news_2014_00698057
7023	Sie meinte nur, sie habe kein Geld.	meinte	1307	    3,258	0.007	302.1667	german_de_news_2015_00773094
7024	Mit euch meinte er mich und die Deutschen.	meinte	1307	    3,258	0.007	343	german_de_news_2014_00675039
7025	«Sie meinte, sie wäre alt genug.	meinte	1307	    3,258	0.007	610	german_de_news_2015_00773095
7026	Der „Club“ findet noch nicht zu seinem Spiel.	club	1308	    3,253	0.0069	274.25	german_de_news_2013_00248522
7027	Das teilte sein Club am Mittwoch mit.	club	1308	    3,253	0.0069	327.4286	german_de_news_2013_00209101
7028	Sie gehen einfach „zum Club“.	club	1308	    3,253	0.0069	362.8	german_de_news_2015_00768537
