ORDER	SENTENCE	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
23001	Heute läuft hier ein Klassiker aus den 20er Jahren.	klassiker	2833	      930	0.002	422	german_de_news_2014_00536308
23002	Es ist stets etwas Besonderes, bei einem Klassiker wie diesem ganz oben zu stehen.	klassiker	2833	      930	0.002	560.9286	german_de_news_2015_00464267
23003	Längst ist er ein Klassiker.	klassiker	2833	      930	0.002	745.8	german_de_news_2013_00666405
23004	Der Entwickler brachte den Klassiker damals auf das Nokia 6110.	klassiker	2833	      930	0.002	845.3333	german_de_news_2015_00244735
23005	Der Klassiker: «Es tut mir leid.	klassiker	2833	      930	0.002	1130.1667	german_de_news_2013_00264641
23006	Ein Szenario, das sich der 31-Jährige auch in diesem Jahr gut vorstellen kann.	szenario	2833	      930	0.002	370.4615	german_de_news_2013_00455239
23007	In der Türkei ist genau dieses Szenario in den vergangenen Tagen wahr geworden.	szenario	2833	      930	0.002	653.5833	german_de_news_2013_00616304
23008	Auf solch ein Szenario muss sich auch Deutschland bereits heute einstellen.	szenario	2833	      930	0.002	734.9091	german_de_news_2013_00086425
23009	Dieses Szenario ist also keine Option.	szenario	2833	      930	0.002	857.1667	german_de_news_2015_00359216
23010	Es wiederholt sich scheinbar das Irak Szenario.	szenario	2833	      930	0.002	1309.5714	german_de_news_2013_00500964
23011	Und wir kennen ja schon so viel und so gute Kunst – es ist wirklich nicht einfach, als unbekannter Künstler das Interesse auf sich zu ziehen.	unbekannter	2833	      930	0.002	440.5217	german_de_news_2013_00882662
23012	Laut Polizei kam das Auto aus unbekannter Ursache zu weit nach links.	unbekannter	2833	      930	0.002	591.1667	german_de_news_2013_00669440
23013	Fest steht, dass bei einer Auseinandersetzung ein bisher noch unbekannter Täter ein Messer zog und zwei Männer verletzte, einen von ihnen schwer.	unbekannter	2833	      930	0.002	689.1905	german_de_news_2014_00484804
23014	Es entstand ein Schaden in unbekannter Höhe.	unbekannter	2833	      930	0.002	917.4286	german_de_news_2015_00454507
23015	Demnach zahlt Samsung Nokia Gebühren in unbekannter Höhe.	unbekannter	2833	      930	0.002	1531.875	german_de_news_2014_00220892
23016	Die Opfer, das machen ihre Anwälte deutlich, wollen mehr.	anwälte	2834	      929	0.002	463	german_de_news_2013_00359140
23017	Meine Anwälte können das auch nicht.	anwälte	2834	      929	0.002	560.1667	german_de_news_2014_00661084
23018	Anwälte wollen in der Regel nur eines: Geld verdienen.	anwälte	2834	      929	0.002	721.4444	german_de_news_2013_00061982
23019	Unsere Anwälte kümmern sich gerade darum“, sagte ein Porsche-Sprecher.	anwälte	2834	      929	0.002	893.5	german_de_news_2013_00884709
23020	Die beiden Anwälte der Angeklagten sahen das anders.	anwälte	2834	      929	0.002	1067.75	german_de_news_2014_00295898
23021	Dafür, dass sie inzwischen alle zwei Wochen eine neue Erde finden sind sie aber immer erstaunlich sicher, dass da kein Leben sein kann.	erstaunlich	2834	      929	0.002	333.2381	german_de_news_2013_00145320
23022	Der Grad der Freiheit, den man mit seinem eigenen Unternehmen erhält, ist so erstaunlich.	erstaunlich	2834	      929	0.002	561.7692	german_de_news_2014_00250911
23023	Und plötzlich sind manche Dinge gar nicht mehr so erstaunlich wie sie einem vorher erschienen sind.	erstaunlich	2834	      929	0.002	662.6	german_de_news_2014_00849581
23024	Dass ausgerechnet er jetzt, mit Mitte 40, die Haare lang trägt, ist erstaunlich.	erstaunlich	2834	      929	0.002	835.4167	german_de_news_2015_00196575
23025	Dafür wurde sie bisher erstaunlich schwach verteidigt.	erstaunlich	2834	      929	0.002	1230.4286	german_de_news_2014_00146806
23026	Dann wäre er nicht mehr nur Staats-, sondern auch Regierungschef und seine Macht noch größer gewesen.	staats	2834	      929	0.002	483.25	german_de_news_2015_00159762
23027	Die Staats- und Regierungschefs der EU wollen am Donnerstag und Freitag in Brüssel über die Lage in der Ukraine beraten.	staats	2834	      929	0.002	675.25	german_de_news_2014_00368984
23028	Die Staats- und Regierungschefs möchten das Thema nicht auf dem Tisch haben.	staats	2834	      929	0.002	754.3333	german_de_news_2013_00387970
23029	Das griechische Staats-TV ist wieder auf Sendung.	staats	2834	      929	0.002	902.75	german_de_news_2013_00179818
23030	Als erster deutscher Staats- oder Regierungschef wird Bundespräsident Joachim Gauck am Mittwoch das Dorf besuchen.	staats	2834	      929	0.002	1264.2	german_de_news_2013_00035213
23031	Der Wert konnte in den letzten drei Jahren um mehr 100% zulegen.	zulegen	2834	      929	0.002	368.7273	german_de_news_2013_00289384
23032	Seit Ende April konnte der Leitindex um mehr als fünf Prozent zulegen.	zulegen	2834	      929	0.002	550.3333	german_de_news_2013_00798622
23033	Da müssen wir ein bisschen zulegen.	zulegen	2834	      929	0.002	680.6667	german_de_news_2013_00155868
23034	Der Umsatz im Konzern soll um ca. 20 % zulegen.	zulegen	2834	      929	0.002	744.5	german_de_news_2015_00272010
23035	Auch Staatsanleihen des Landes konnten zulegen.	zulegen	2834	      929	0.002	1117.8333	german_de_news_2014_00077933
23036	Es geht schon lange nicht mehr nur um Fußball, es geht um internationale Politik, die man nicht allein der Fifa überlassen darf.	überlassen	2835	      928	0.002	398.2222	german_de_news_2013_00484724
23037	Und dem Einzelnen überlassen, was davon für ihn wichtig ist.	überlassen	2835	      928	0.002	502.3	german_de_news_2013_00869130
23038	Nach und nach müssen die Bewohner der italienischen Hauptstadt das Zentrum den Touristen überlassen - ob sie wollen oder nicht.	überlassen	2835	      928	0.002	656.6111	german_de_news_2014_00695530
23039	Förderung soll er bekommen, alles andere wird dem Schicksal überlassen.	überlassen	2835	      928	0.002	817.9	german_de_news_2014_00487725
23040	Und auch Amazon hatte man die Bücher jahrelang günstig überlassen.	überlassen	2835	      928	0.002	1139.7	german_de_news_2014_00838253
23041	Antwort auf „Blicken wir in die Zukunft - eine Zukunft der Menschen!	blicken	2836	      927	0.002	385.5	german_de_news_2013_00061474
23042	Die ließen sich aber dieses Mal nicht blicken.	blicken	2836	      927	0.002	621.125	german_de_news_2015_00330733
