ORDER	SENTENCE	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
12001	Denn von März bis Oktober hat er ohnehin viel zu tun. Im Sommer müsse er jeden Tag auf der Anlage sein.	anlage	1998	    1,883	0.004	337.4	german_de_news_2013_00235255
12002	“Für unsere Anlage trifft das nicht in allen Fällen zu.”	anlage	1998	    1,883	0.004	472.1	german_de_news_2015_00502543
12003	Die Anlage funktioniert immer noch nicht.	anlage	1998	    1,883	0.004	520.3333	german_de_news_2014_00290267
12004	Sicher müsste die Anlage anders sein.	anlage	1998	    1,883	0.004	641.8333	german_de_news_2013_00803491
12005	Deshalb braucht der Betrieb der Anlage praktisch kein Personal.	anlage	1998	    1,883	0.004	964.375	german_de_news_2013_00292284
12006	Kinder hatte der Mann keine und seine Frau starb im Jahr 1999.	starb	1998	    1,883	0.004	276.7273	german_de_news_2013_00655809
12007	Sie starb auch am Freitag.	starb	1998	    1,883	0.004	464.6	german_de_news_2015_00776567
12008	Auch damals starb eine junge Frau.	starb	1998	    1,883	0.004	532.5	german_de_news_2013_00066381
12009	Bei dem Unfall starb die Mutter der Mädchen.	starb	1998	    1,883	0.004	589.125	german_de_news_2013_00100470
12010	Dort starb ein 76-jähriger daraufhin.	starb	1998	    1,883	0.004	912	german_de_news_2014_00399772
12011	Allerdings ist die Teilnahme nicht alles.	teilnahme	1999	    1,882	0.004	386.1667	german_de_news_2013_00028989
12012	Bei Facebook haben schon mehr als 1700 Besucher ihre Teilnahme angekündigt.	teilnahme	1999	    1,882	0.004	448	german_de_news_2013_00107036
12013	Hier sind die Regeln für die Teilnahme.	teilnahme	1999	    1,882	0.004	545.1667	german_de_news_2015_00534241
12014	Die Teilnahme kostet zwei Euro.	teilnahme	1999	    1,882	0.004	628	german_de_news_2014_00373160
12015	Meine Teilnahme war nicht vorgesehen.	teilnahme	1999	    1,882	0.004	864	german_de_news_2014_00661730
12016	Es war das letzte Bundesliga-Spiel in diesem Jahr, bis Weihnachten sind es noch - Stand heute - zwei Tage.	weihnachten	1999	    1,882	0.004	289.9412	german_de_news_2013_00498806
12017	Denn sie bleiben nur bis Weihnachten.	weihnachten	1999	    1,882	0.004	430	german_de_news_2014_00229468
12018	Weihnachten gilt als die Zeit der Hoffnung.	weihnachten	1999	    1,882	0.004	538	german_de_news_2015_00891033
12019	38 Prozent der Österreicher geben heuer zu Weihnachten mehr aus als geplant.	weihnachten	1999	    1,882	0.004	634	german_de_news_2014_00004935
12020	Und wie feiert der Schauspieler Weihnachten?	weihnachten	1999	    1,882	0.004	912.3333	german_de_news_2014_00853637
12021	«Mit den Unternehmen reden wir jetzt nicht mehr über das Ob, sondern nur noch über das Wie ihrer Beteiligung.»	beteiligung	2000	    1,881	0.004	249.5882	german_de_news_2015_00664321
12022	Die Beteiligung dürfte mindestens drei Milliarden Euro wert sein.	beteiligung	2000	    1,881	0.004	428.7778	german_de_news_2015_00296654
12023	Sogar in der Stadt Salzburg lag die Beteiligung bei 43 Prozent.	beteiligung	2000	    1,881	0.004	483.3	german_de_news_2013_00822966
12024	Auf der Liste stehen gleich zwei Filme mit Schweizer Beteiligung.	beteiligung	2000	    1,881	0.004	601.4	german_de_news_2014_00082662
12025	Ich halte eine Beteiligung Deutschlands für völlig falsch.	beteiligung	2000	    1,881	0.004	892.875	german_de_news_2015_00547090
12026	Das war ein Wunder wie es sie nur im Sport gibt – auch heute!	wunder	2001	    1,880	0.004	235.7692	german_de_news_2015_00209205
12027	Ein Wunder, dass sie weiterhin gemeinsam auf der Bühne stehen.	wunder	2001	    1,880	0.004	446.7	german_de_news_2014_00433917
