ORDER	SENTENCE	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
20001	Und es wird auch garantiert nicht die letzte sein.	garantiert	2672	    1,096	0.0023	384.4444	german_de_news_2014_00845646
20002	Ohne die Unterstützung der Politik werden wir aber garantiert nicht in die Offensive gehen.»	garantiert	2672	    1,096	0.0023	500.9231	german_de_news_2015_00717279
20003	Dies ist auch nach der neuen Regelung garantiert.	garantiert	2672	    1,096	0.0023	665.25	german_de_news_2014_00364933
20004	Auch wir werden genau beobachtet, garantiert.	garantiert	2672	    1,096	0.0023	892.6667	german_de_news_2014_00079658
20005	Damit sind allen Zuschauern beste Verbindungen garantiert.	garantiert	2672	    1,096	0.0023	1244.7143	german_de_news_2013_00154370
20006	Jetzt wollen US-Behörden von dem japanischen Hersteller wissen, wie das sein kann.	japanischen	2672	    1,096	0.0023	384.4615	german_de_news_2015_00611324
20007	Hardware die nicht aus Japan stammt hat es auf dem japanischen Markt allerdings auch schon immer schwer gehabt.	japanischen	2672	    1,096	0.0023	581.9444	german_de_news_2014_00531423
20008	Während der Rest des Eintracht-Teams über Weihnachten zwei Wochen frei hatte, trafen sie sich mit der japanischen Nationalmannschaft sieben Tage früher.	japanischen	2672	    1,096	0.0023	789.4286	german_de_news_2015_00878596
20009	Der Kurs der japanischen Währung fiel und fiel, über drei Jahre hinweg.	japanischen	2672	    1,096	0.0023	987.2	german_de_news_2014_00257272
20010	Spitze des Japanischen Clubs (v.	japanischen	2672	    1,096	0.0023	1473.8	german_de_news_2013_00837227
20011	Und wir glauben, dass man das nur mit den Sozialdemokraten auf den Weg bringen kann.	sozialdemokraten	2672	    1,096	0.0023	324.2143	german_de_news_2013_00882612
20012	Bei den Sozialdemokraten glauben nur wenige daran, dass Platz eins zu schaffen ist.	sozialdemokraten	2672	    1,096	0.0023	534.2308	german_de_news_2013_00101915
20013	Es gibt für einen Sozialdemokraten viele Gründe, stolz sein.	sozialdemokraten	2672	    1,096	0.0023	667.7778	german_de_news_2013_00485984
20014	Der Chef der deutschen Sozialdemokraten (SPD) glaubt auch, dass Deutschland «in Sachen direkte Demokratie einiges von der Schweiz lernen» könne.	sozialdemokraten	2672	    1,096	0.0023	770.3333	german_de_news_2014_00241285
20015	In manchen Kommunen verloren die Sozialdemokraten die Hälfte ihrer Wähler.	sozialdemokraten	2672	    1,096	0.0023	1155.6667	german_de_news_2013_00626028
20016	Am Dienstag geht es für ihn in Moskau weiter, der letzten Station vor der WM.	station	2672	    1,096	0.0023	360.6429	german_de_news_2013_00044071
20017	Meist passiert das, wenn die ersten Ebola-Patienten auf eine Station kommen und zunächst nicht als solche erkannt werden.	station	2672	    1,096	0.0023	576.3684	german_de_news_2014_00662587
20018	Einen Nachfolger für die Station zu finden, gestaltet sich aber als schwierig.	station	2672	    1,096	0.0023	700.3333	german_de_news_2014_00417659
20019	Ich fuhr, nachdem sich unsere Ost-Berliner Welt geöffnet hatte, mit der S-Bahn zu jeder Station im unbekannten Gebiet, stieg dort aus und lief herum.	station	2672	    1,096	0.0023	791.1923	german_de_news_2014_00549443
20020	Seine nächste Station war Ägypten – nach dem Vorbild anderer deutscher Islamisten.	station	2672	    1,096	0.0023	1110	german_de_news_2014_00765320
20021	Das nämlich steht an erster Stelle, gefolgt von: „der Bevölkerung eine Chance zu geben, ihre Meinung zum Ausdruck zu bringen“.	gefolgt	2673	    1,095	0.0023	573.4211	german_de_news_2014_00192680
20022	Deutschland ist dieser Empfehlung wie viele andere Länder gefolgt.	gefolgt	2673	    1,095	0.0023	662.6667	german_de_news_2014_00284144
20023	Mercedes hat da die besten Karten, gefolgt von Ferrari.	gefolgt	2673	    1,095	0.0023	783.4444	german_de_news_2015_00657021
20024	Als er gestorben ist, bin ich seinen Spuren gefolgt.	gefolgt	2673	    1,095	0.0023	820	german_de_news_2014_00034539
20025	Die Wähler sind dem gefolgt.	gefolgt	2673	    1,095	0.0023	918	german_de_news_2014_00381880
20026	Richtig ist, dass wir nicht das erreicht haben, was wir gemeinsam mit den beiden Gewerkschaften versucht haben zu erreichen.	gewerkschaften	2673	    1,095	0.0023	368.7647	german_de_news_2014_00747538
20027	Selbst Gewerkschaften, Journalisten und Kirche sollen sich haben kaufen lassen.	gewerkschaften	2673	    1,095	0.0023	651.1	german_de_news_2013_00801197
20028	Doch die Versprechen von Merkel und Co. reichen nach Ansicht von Opposition und Gewerkschaften nicht aus.	gewerkschaften	2673	    1,095	0.0023	759.9286	german_de_news_2013_00413013
20029	Warum sollten sich Gewerkschaften anders verhalten?	gewerkschaften	2673	    1,095	0.0023	827.3333	german_de_news_2014_00891948
20030	Gewerkschaften und Arbeitgeber konnten bei ihren Gesprächen kein Abkommen erzielen.	gewerkschaften	2673	    1,095	0.0023	1182.6	german_de_news_2013_00541512
20031	Jeder wollte dabei sein wenn das große DE lädt.	lädt	2673	    1,095	0.0023	445.4444	german_de_news_2015_00606978
20032	Dieser lädt Anfang Jahr zu einem Anlass ein.	lädt	2673	    1,095	0.0023	654.5	german_de_news_2015_00356329
20033	Weihnachten lädt gerade zu ein, endlich mal zur Ruhe zu kommen.	lädt	2673	    1,095	0.0023	755.8	german_de_news_2014_00899441
20034	Microsoft lädt zur Online-Präsentation der kommenden Xbox ein.	lädt	2673	    1,095	0.0023	874.4444	german_de_news_2013_00694167
20035	Der KURIER lädt zum Tag der offenen Tür.	lädt	2673	    1,095	0.0023	1307.5714	german_de_news_2015_00256379
20036	Die Sängerin zeigt sich von Land und Stadt begeistert: „Die Musik hier ist frei, so wie es früher auch in den Staaten war.	sängerin	2673	    1,095	0.0023	390.3636	german_de_news_2014_00350637
20037	Die Sängerin ist ab 11. Oktober unterwegs und startet in Stuttgart.	sängerin	2673	    1,095	0.0023	614.8	german_de_news_2014_00350617
20038	Die Sängerin hat bereits einen 6-jährigen Sohn aus erster Ehe.	sängerin	2673	    1,095	0.0023	671.5	german_de_news_2014_00350612
20039	Später möchte sie unbedingt Sängerin werden.	sängerin	2673	    1,095	0.0023	799.5	german_de_news_2013_00835491
20040	Wer ist die erfolgreiche Sängerin wirklich?	sängerin	2673	    1,095	0.0023	924.3333	german_de_news_2013_00944157
20041	Wir leben in Europa, aber es ist ein Europa ohne Europäer.	europäer	2674	    1,094	0.0023	338.7	german_de_news_2014_00934643
20042	Ob auch Europäer unter den Opfern sind, ist noch nicht sicher.	europäer	2674	    1,094	0.0023	544.6364	german_de_news_2015_00710396
20043	Kommt ganz drauf an, ob sich die Europäer auf einen starken Nachfolger einigen.	europäer	2674	    1,094	0.0023	643.3846	german_de_news_2015_00624018
20044	Der Beitrag der Europäer zur Nato wäre also zugleich die Europa-Armee.	europäer	2674	    1,094	0.0023	754	german_de_news_2015_00237868
