ORDER	SENTENCE	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
9001	Um was genau es sich handelt, wollte eine Sprecherin der Polizei am Dienstag nicht sagen.	sprecherin	1616	    2,521	0.0054	270.2667	german_de_news_2015_00827757
9002	Man habe bis zu den Berichten nichts von einem solchen Programm gehört, sagte eine Sprecherin.	sprecherin	1616	    2,521	0.0054	344	german_de_news_2013_00680745
9003	Für 2012 wird der Index laut einer Sprecherin erst im Herbst veröffentlicht.	sprecherin	1616	    2,521	0.0054	452.8182	german_de_news_2013_00518650
9004	Das müssten die weiteren Ermittlungen zeigen, sagte die Sprecherin.	sprecherin	1616	    2,521	0.0054	555.625	german_de_news_2015_00191720
9005	Dies bestätigte eine Unternehmens-Sprecherin in London.	sprecherin	1616	    2,521	0.0054	738.8571	german_de_news_2013_00369059
9006	Aber ansonsten soll alles so bleiben, wie es ist.	ansonsten	1617	    2,520	0.0054	258	german_de_news_2013_00009619
9007	Ansonsten trifft es der Artikel schon ganz gut.	ansonsten	1617	    2,520	0.0054	388.875	german_de_news_2013_00060887
9008	Ansonsten läuft es aber weiterhin rund.	ansonsten	1617	    2,520	0.0054	467.3333	german_de_news_2015_00058309
9009	Ansonsten würde das Video veröffentlicht werden.	ansonsten	1617	    2,520	0.0054	501.6667	german_de_news_2015_00058487
9010	Ansonsten hat Höher viel erreicht.	ansonsten	1617	    2,520	0.0054	712.8	german_de_news_2014_00057512
9011	Diese Leute sind für den Autofahrer da und werden es auch in Zukunft sein.	autofahrer	1618	    2,519	0.0054	200.2143	german_de_news_2014_00356166
9012	Die Autofahrer kamen bis zu zwei Stunden später als geplant an ihr Ziel.	autofahrer	1618	    2,519	0.0054	337.5385	german_de_news_2014_00293783
9013	Jeder zweite deutsche Autofahrer kann sich einer U..	autofahrer	1618	    2,519	0.0054	412.875	german_de_news_2013_00642936
9014	Der Autofahrer wurde leicht verletzt.	autofahrer	1618	    2,519	0.0054	543.2	german_de_news_2015_00237047
9015	Der Autofahrer kam ohne Verletzungen davon.	autofahrer	1618	    2,519	0.0054	616.8333	german_de_news_2015_00237039
9016	Doch davon will Matthias* nichts wissen.	matthias	1619	    2,518	0.0054	422.1667	german_de_news_2013_00411235
9017	Einfach eine Mail an matthias.	matthias	1619	    2,518	0.0054	442.8	german_de_news_2015_00419817
9018	Das muss mir nicht Matthias Müller sagen.	matthias	1619	    2,518	0.0054	450	german_de_news_2015_00191644
9019	Es zählt nur die Form. Und die letzte Entscheidung liegt bei Matthias.	matthias	1619	    2,518	0.0054	479.0909	german_de_news_2013_00502449
9020	Diese Erfahrung hat auch Matthias Max gemacht.	matthias	1619	    2,518	0.0054	681.4286	german_de_news_2013_00372437
9021	Doch, wie immer gilt: Wer dieses Mal nicht dabei ist, schafft es sicher im nächsten Jahr.	schafft	1619	    2,518	0.0054	219.5	german_de_news_2014_00397021
9022	Schafft er das nicht, ist das Geld verloren.	schafft	1619	    2,518	0.0054	361.5714	german_de_news_2015_00746020
9023	Das schafft man nicht mit einem Dienst, für den man bezahlen muss.”	schafft	1619	    2,518	0.0054	406	german_de_news_2014_00197421
9024	Hoffen wir, dass er das auch diesmal schafft.“	schafft	1619	    2,518	0.0054	533.875	german_de_news_2014_00543184
9025	Und Freude schafft wiederum Kraft.	schafft	1619	    2,518	0.0054	1085.4	german_de_news_2014_00845833
9026	Die Frage ist aber auch, was wir für den Standort Österreich tun können.	standort	1620	    2,517	0.0054	228.7692	german_de_news_2013_00329287
9027	Der Standort ist einfach gut.	standort	1620	    2,517	0.0054	389.4	german_de_news_2015_00268899
9028	Der Berliner Standort ist einer von acht weltweit.	standort	1620	    2,517	0.0054	435.875	german_de_news_2014_00238751
9029	Der neue Standort wird keinen Namen tragen.	standort	1620	    2,517	0.0054	532.2857	german_de_news_2013_00271340
9030	Dieser Standort liegt weit entfernt vom VW-Werk.	standort	1620	    2,517	0.0054	750.625	german_de_news_2014_00359652
9031	Bei ihrer Fahrt wird schnell deutlich, dass sie mit der Entscheidung nichts zu tun hat.	fahrt	1621	    2,513	0.0054	236	german_de_news_2013_00107628
