ORDER	SENTENCE	STATUS	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
1001	Çözüm tek başına bize bağlı olan bir şey değildir.	Y	bağlı	201	   16,994	0.0417	192.7778	tur_news_2018_00310854
1002	Bu özellik, her ne zaman söz konusu olur ise, ona bağlı olan hüküm de geçerli olur.	Y	bağlı	201	   16,994	0.0417	506.9333	tur_news_2014_00284526
1003	Ali’ye bağlı ve O’nu seven demek.	Y	bağlı	201	   16,994	0.0417	697.75	tur_news_2014_00060802
1004	Herhangi bir dini kurum devlete bağlı olamaz.	Y	bağlı	201	   16,994	0.0417	876	tur_news_2014_00519044
1005	İdare yetki ve usul kuralları; Bağlı yetki ve takdir yetkisi.	Y	bağlı	201	   16,994	0.0417	1853.875	tur_news_2005_00850786
1006	Türkiye benim için son derece önemli bir ülke	Y	benim	202	   16,960	0.0417	125	tur_news_2018_00892458
1007	Benim de hayat içinde adım adım fark ettim bir şey bu.	Y	benim	202	   16,960	0.0417	414.5	tur_news_2018_00130296
1008	Bu benim için çok mutluluk verici bir olay.	Y	benim	202	   16,960	0.0417	552.75	tur_news_2018_00195318
1009	Benim için ise hayati değeri önemi var.	Y	benim	202	   16,960	0.0417	750.8571	tur_news_2014_00171046
1010	PKK terör örgütü benim Kürt vatandaşlarımızın temsilcisi olamaz.	Y	benim	202	   16,960	0.0417	1187.75	tur_news_2018_00757980
1011	Bu zaten teknik olarak da mümkün değil.	Y	teknik	203	   16,710	0.0411	113.7143	tur_news_2018_00284188
1012	Örneğin Karadeniz Teknik Üniversitesi 1955 yılında kurulmuş ve son derece gelişmiş bir üniversite.	Y	teknik	203	   16,710	0.0411	603.5833	tur_news_2005_00459562
1013	Teknik 20 Makina ve Elektrik Sanayi Ticaret Ltd.	Y	teknik	203	   16,710	0.0411	799.8571	tur_news_2014_00880553
1014	Galatasaray Başkanı Mustafa Cengiz, teknik direktör Fatih Terim’e açık çek verdi.	Y	teknik	203	   16,710	0.0411	985.5833	tur_news_2018_00426861
1015	Futbolcular ve teknik heyet olarak elimizden geleni yaptık.	Y	teknik	203	   16,710	0.0411	1522.25	tur_news_2014_00453741
1016	Ne var ki; bu iş o kadar kolay değildir.	Y	değildir	204	   16,665	0.0409	93.3333	tur_news_2014_00699739
1017	Anlaşma ve barış yapmak aynı şey değildir.	Y	değildir	204	   16,665	0.0409	447.1429	tur_news_2018_00061355
1018	Türkiye için gerekli olan finansman modeli, özel finansman modeli olmadığı gibi Genel ya da Kişisel Sağlık Sigortası da değildir.	Y	değildir	204	   16,665	0.0409	627.8125	tur_news_2014_00908476
1019	Bu, sadece Elektrik Enerjisi Sektörünün yaşadığı bir sorun değildir.	Y	değildir	204	   16,665	0.0409	843.6667	tur_news_2005_00119644
1020	Kuran’ın hükümleri karşısına geçmek mümkün değildir.	Y	değildir	204	   16,665	0.0409	1377.4286	tur_news_2014_00643178
1021	Siyasi ve çok farklı bir konu olup bunun sonuçlarını uzun sürede görmek mümkün.	Y	olup	205	   16,551	0.0407	439.6923	tur_news_2018_00821701
1022	Yarın parti olup sonra da iktidar olacağız.	Y	olup	205	   16,551	0.0407	664	tur_news_2014_00963528
1023	Evli ve iki çocuk babası olup, halen Genel Müdür olarak görev yapmaktadır.	Y	olup	205	   16,551	0.0407	759.25	tur_news_2005_00110007
1024	Eğer bir uygulama yoksa kararın olup olmaması bir anlam ifade etmez.	Y	olup	205	   16,551	0.0407	1030	tur_news_2014_00402628
1025	Köyde bir cami olup ilköğretim okulu mevcuttur.	Y	olup	205	   16,551	0.0407	1319.1429	tur_news_2014_00634618
1026	Altında ise çok daha büyük sorunlar var.	Y	altında	206	   16,548	0.0407	227.7143	tur_news_2018_00031986
1027	Şimdi baskı altında, bir şeyler yapmaya çalışıyor ama geçti.	Y	altında	206	   16,548	0.0407	585	tur_news_2014_00824045
1028	Şirketi adı altında 10 Milyon TL sermaye ile kurulmuştur.	Y	altında	206	   16,548	0.0407	775.5	tur_news_2014_00829836
1029	Bu kentte insanın araç altında kalması çok zor.	Y	altında	206	   16,548	0.0407	917.375	tur_news_2018_00221567
1030	Bunların hepsinin altında yatan kavram, değişimdir.	Y	altında	206	   16,548	0.0407	1646.7143	tur_news_2005_00370130
1031	Son bir ay her gün iki bakan İzmir’e geldi.	Y	ay	207	   16,485	0.0405	152.3	tur_news_2018_00828201
