ORDER	SENTENCE	STATUS	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
23001	700 millones de dólares) adicionales cada año, sostuvo el presidente.	Y	adicionales	3156	    1,245	0.0019	500.2222	spa_news_2009_00930495
23002	A su vez indicó que se va a comenzar a trabajar sobre medidas adicionales para mejorar la competitividad.	Y	adicionales	3156	    1,245	0.0019	653	spa_news_2015_00086446
23003	Sacar tres puntos adicionales de PIB no sería tan sencillo como para otras naciones.	Y	adicionales	3156	    1,245	0.0019	799.3571	spa_news_2015_00825482
23004	En este punto, creemos que con la vigencia de los procedimientos adicionales de seguridad las medidas adicionales de protección dentro de los aviones (.	Y	adicionales	3156	    1,245	0.0019	889.6667	spa_news_2009_00856545
23005	Llegó una carta de Inmigración pidiendo documentos adicionales.	Y	adicionales	3156	    1,245	0.0019	1562.875	spa_news_2009_00618068
23006	Tan grave que la salud de los pobladores está en juego.	Y	pobladores	3156	    1,245	0.0019	466.5455	spa_news_2015_00913138
23007	El gobierno dice que no va a usar ese criterio: eso es un triunfo de los pobladores”.	Y	pobladores	3156	    1,245	0.0019	518.5294	spa_news_2011_00006623
23008	Cuando falta exactamente una semana para los comicios el nivel de preocupación no alcanza a todos los pobladores.	Y	pobladores	3156	    1,245	0.0019	725.3529	spa_news_2009_00735691
23009	La construcción de la misma muestra importantes avances y en la próximas semanas comenzará a brindar atención a los pobladores de esta zona.	Y	pobladores	3156	    1,245	0.0019	815.4211	spa_news_2015_00520481
23010	La ONU recomienda un agente cada 357 pobladores.	Y	pobladores	3156	    1,245	0.0019	1413.2857	spa_news_2015_00553780
23011	Además, consideró que es una mancha más para el jefe de gobierno.	Y	mancha	3157	    1,244	0.0019	417.25	spa_news_2011_00246456
23012	El Gobierno de Castilla-La Mancha afirma que en materia de dependencia se está haciendo un trabajo “serio y responsable”.	Y	mancha	3157	    1,244	0.0019	708.9474	spa_news_2015_00250863
23013	Lo importante es que la Secretaría de Ambiente de la Nación está tomando las muestras de agua y se está realizando un completo operativo a los efectos de conseguir las pruebas rápidamente para determinar la causa de la mancha.	Y	mancha	3157	    1,244	0.0019	818.2667	spa_news_2011_00906677
