ORDER	SENTENCE	STATUS	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
4001	Հ.Գ.։ Հետաքրքիր բան է կատարվում քաղաքական ու տեղեկատվական դաշտում։	Y	տեղեկատվական	787	    7,256	0.0146	408.4	arm_news_2015_00614336
4002	«Հայաստանն ու Ադրբեջանը գտնվում են տեղեկատվական պատերազմի մեջ։	Y	տեղեկատվական	787	    7,256	0.0146	415.25	arm_news_2013_00572823
4003	ԱՄՆ-ն տեղեկատվական պատերազմ է սկսում Ռուսաստանի դեմ.	Y	տեղեկատվական	787	    7,256	0.0146	442.125	arm_news_2015_00111344
4004	Սակայն այստեղ ավելին կա, քան միայն գիտական կողմը։	Y	գիտական	788	    7,246	0.0145	319.375	arm_news_2017_00870344
4005	Նա 17 գիտական աշխատանքի հեղինակ է։ ՀՀ նախագահ.	Y	գիտական	788	    7,246	0.0145	329.2857	arm_news_2017_00726081
4006	Ես հասկանում եմ նաև, որ խնդիրը, որը ես ուզում եմ լուծել, շատ բարդ է գիտական առումով։	Y	գիտական	788	    7,246	0.0145	341.5714	arm_news_2015_00361762
4007	Ես կարծում եմ, որ ֆիլմը բավական գիտական չէ։	Y	գիտական	788	    7,246	0.0145	374.875	arm_news_2015_00360877
4008	Բայց կա մի բան, որ կապ չունի ո՛չ ժամանակի, ո՛չ գիտական աստիճանի հետ, որը չի փոխվել ու չէր կարող փոխվել.	Y	գիտական	788	    7,246	0.0145	397	arm_news_2017_00223167
4009	Այսօր 4486 այց ըստ Google Analytics-ի Սերժ Սարգսյանն ամեն ինչ էլ կարող է ասել.	Y	google	789	    7,244	0.0145	338.7857	arm_news_2013_00159293
4010	Այսօր 8333 այց ըստ Google Analytics-ի Դուք կարող եք անել ավելին, քան կարծում եք.	Y	google	789	    7,244	0.0145	358.0769	arm_news_2013_00159910
4011	Այսօր 10610 այց ըստ Google Analytics-ի Ռուսաստանի հետ չեն լինի նախկին հարաբերությունները.	Y	google	789	    7,244	0.0145	408.5833	arm_news_2013_00156603
4012	Այսօր 18013 այց ըստ Google Analytics-ի Վստահ եմ, որ կարող եմ լավ նախագահ դառնալ.	Y	google	789	    7,244	0.0145	410.2308	arm_news_2013_00157748
4013	Այսօր 2332 այց ըստ Google Analytics-ի «Ես նրա հետ էլ չեմ կարող ապրել, չեմ ների».	Y	google	789	    7,244	0.0145	424.7143	arm_news_2013_00158845
4014	Մենք ինչ-որ բան սխալ ենք անում.	Y	սխալ	790	    7,238	0.0145	172.8571	arm_news_2013_00687278
4015	Եթե անգամ սխալ լինի, ես ճիշտ եմ.	Y	սխալ	790	    7,238	0.0145	179.7143	arm_news_2013_00324589
4016	Դրա մեջ ես սխալ բան չեմ տեսնում։	Y	սխալ	790	    7,238	0.0145	218.1429	arm_news_2015_00334324
4017	«Մարդ ա, մի սխալ թույլ ա տվել։	Y	սխալ	790	    7,238	0.0145	257	arm_news_2013_00671177
4018	Հաճախ եք զգում, որ ձեր սխալ են հասկանում։	Y	սխալ	790	    7,238	0.0145	311	arm_news_2017_00542499
4019	Լավ էր, որ Սերժ Սարգսյանը հանել տվեց դրանք։	Y	տվեց	791	    7,227	0.0145	316.125	arm_news_2015_00505047
4020	Ըստ Ձեզ, Հայաստանին ի՞նչ տվեց այն։	Y	տվեց	791	    7,227	0.0145	327.2857	arm_news_2013_00414250
4021	Հայաստանն ինձ տվեց հնարավորություն, ինչի համար ես շատ ուրախ եմ.	Y	տվեց	791	    7,227	0.0145	341.7	arm_news_2017_00560563
4022	«Մի՞թե ես եմ, Տե՛ր»: 23 Նա պատասխան տվեց ու ասաց.	Y	տվեց	791	    7,227	0.0145	360.3636	arm_news_2015_00711976
4023	«Եթե քո ամբողջ սրտով հավատում ես, կարելի է»: Նա պատասխան տվեց ու ասաց.	Y	տվեց	791	    7,227	0.0145	385.6154	arm_news_2013_00333716
4024	Կարծում եմ, որ այս ուղղությամբ իրականացվել է մեծ աշխատանք, սակայն կարելի է ավելի շատ բան անել։	Y	աշխատանք	792	    7,221	0.0145	264.4	arm_news_2017_00518696
4025	«Այժմ արդեն պարզ է, որ դա բարդ աշխատանք կլինի։	Y	աշխատանք	792	    7,221	0.0145	296.1111	arm_news_2015_00126903
4026	Վերջին 5 տարիների ընթացքում նա ոչ մի ֆիզիկական աշխատանք չի կատարել։	Y	աշխատանք	792	    7,221	0.0145	323.5	arm_news_2015_00934895
4027	«Այս ուղղությամբ արդեն իսկ լուրջ աշխատանք է կատարվել.	Y	աշխատանք	792	    7,221	0.0145	330.125	arm_news_2015_00165980
4028	«Այդ ուղղությամբ աշխատանք կատարվում է, բայց դեռ հստակ ոչինչ չկա։	Y	աշխատանք	792	    7,221	0.0145	330.3	arm_news_2015_00122220
4029	Բայց այդ կարևոր հարցի մասին` մի ուրիշ անգամ։	Y	հարցի	793	    7,216	0.0145	213.875	arm_news_2015_00245772
4030	Ի պատասխան հարցի, թե օրենքի բաց չկա՞, ասաց.	Y	հարցի	793	    7,216	0.0145	270	arm_news_2015_00479758
4031	Այս հարցի շուրջ ուրիշ ոչինչ ասել չեմ կարող։	Y	հարցի	793	    7,216	0.0145	275.375	arm_news_2013_00142943
4032	«Այդ հարցի շուրջ ավելի վաղ ևս խոսել ենք։	Y	հարցի	793	    7,216	0.0145	300.375	arm_news_2017_00104099
