ORDER	SENTENCE	STATUS	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
13001	Wenn die SPÖ in der Regierung wäre, würde auch in Zukunft nichts passieren, denn die SPÖ ist mit ihren Skandalen derart beschäftigt, dass sie gar keine Zeit hätte, um Lösungen zu finden.	Y	derart	1602	    601	0.0037	355.4138	german_at_news_2012_00939013
13002	Zitat: Kärnten ist jetzt schon derart am Sand, wie es Wien in 1000 Jahren nicht sein wird.	Y	derart	1602	    601	0.0037	396.75	german_at_news_2012_00981819
13003	Die Lage sei derart ernst wie vermutlich seit 25 Jahren nicht mehr.	Y	derart	1602	    601	0.0037	419	german_at_news_2012_00321561
13004	Menschen, die derart bombardiert werden mit „Nachrichten“ können gar nicht anders, als zu glauben, was sie hören und sehen.	Y	derart	1602	    601	0.0037	419.2632	german_at_news_2012_00678454
13005	Derart heftige Proteste gab es in dem EU-Land seit mehr als zehn Jahren nicht mehr.	Y	derart	1602	    601	0.0037	425.8667	german_at_news_2012_00230100
13006	Aus für zehn weitere Google-Dienste Geben Sie hier die E-Mail-Adresse des Empfängers ein (z.B. xy@z.com). Mehrere Empfänger werden durch Kommata getrennt.	Y	dienste	1602	    601	0.0037	285.5769	german_at_news_2012_00083005
13007	Und gratis werden seine Dienste ja wohl auch nicht gewesen sein.	Y	dienste	1602	    601	0.0037	347.6364	german_at_news_2012_00876643
13008	Wir möchten, dass Sie als Nutzer unserer Dienste verstehen, wie wir Informationen nutzen und welche Möglichkeiten Sie haben, um Ihre Daten zu schützen.	Y	dienste	1602	    601	0.0037	506	german_at_news_2012_00968215
13009	Ihre Dienste nimmt beispielsweise auch die Wirtschaftskammer Österreich in Anspruch.	Y	dienste	1602	    601	0.0037	591.7	german_at_news_2012_00564165
13010	Diese drei Dienste sind für heimische Kunden gesperrt.	Y	dienste	1602	    601	0.0037	673.375	german_at_news_2012_00345561
13011	Die ÖVP müsse wieder auf den „Gipfel“ kommen, an die Spitze, „denn dort braucht man uns“.	Y	gipfel	1602	    601	0.0037	294.2	german_at_news_2012_00334150
13012	Diese Entscheidung muss nun noch vom EU-Gipfel bestätigt werden.	Y	gipfel	1602	    601	0.0037	352.9	german_at_news_2012_00345838
13013	Damit sollte der Gipfel zu einem „guten Abschluss“ gebracht werden.	Y	gipfel	1602	    601	0.0037	419.3	german_at_news_2012_00147615
13014	Unser Ziel ist daher der Gipfel, die Spitze.	Y	gipfel	1602	    601	0.0037	460.625	german_at_news_2012_00888617
13015	Darüber hinaus habe der Gipfel jedoch keine Erfolge erzielt.	Y	gipfel	1602	    601	0.0037	639.8889	german_at_news_2012_00157062
13016	Doch auch das wirft eine Frage auf: Was hat sie so lange beim BZÖ gemacht?	Y	wirft	1602	    601	0.0037	226.9333	german_at_news_2012_00382662
13017	Und das wirft Fragen auf.	Y	wirft	1602	    601	0.0037	406	german_at_news_2012_00871612
13018	John: Es war ein Gefühl wie noch nie in meinem Leben: Es wirft dich fast um!	Y	wirft	1602	    601	0.0037	467.2667	german_at_news_2012_00626971
13019	Mittlerweile wirft auch dieses Geschäft Fragen auf.	Y	wirft	1602	    601	0.0037	513.4286	german_at_news_2012_00696477
13020	OÖN: Wirft man einer Schwester schneller etwas an den Kopf als jemand anderem?	Y	wirft	1602	    601	0.0037	604.6154	german_at_news_2012_00746769
13021	Sie wissen, dass sie gegen die Armee keine Möglichkeit haben, zu gewinnen.	Y	armee	1603	    600	0.0037	318.2727	german_at_news_2012_00817064
13022	Auf diese Frage gibt es nur eine Antwort: die Armee.	Y	armee	1603	    600	0.0037	324.6	german_at_news_2012_00076975
13023	Bekommt die EU eine eigene Armee?	Y	armee	1603	    600	0.0037	489.5	german_at_news_2012_00106713
13024	An diesem Tag stand die Rote Armee vor Baden bei Wien.	Y	armee	1603	    600	0.0037	498.5455	german_at_news_2012_00048802
13025	Und eine gemeinsame europäische Armee?	Y	armee	1603	    600	0.0037	627.8	german_at_news_2012_00874534
13026	SPÖ und ÖVP haben im Landtag 80 Prozent!	Y	landtag	1603	    600	0.0037	288	german_at_news_2012_00838378
13027	Er soll am kommenden Mittwoch im Landtag beschlossen werden.	Y	landtag	1603	    600	0.0037	421.1111	german_at_news_2012_00444392
13028	Ähnlich sehen das auch die Freiheitlichen im Landtag.	Y	landtag	1603	    600	0.0037	535.875	german_at_news_2012_00018898
13029	Um dies zu erreichen arbeiten in Oberösterreich Landtag und Landesregierung eng zusammen.	Y	landtag	1603	    600	0.0037	574	german_at_news_2012_00864213
13030	Spätestens 2013 wird gewählt, in Bayern der Landtag, in Österreich der Nationalrat.	Y	landtag	1603	    600	0.0037	765.6667	german_at_news_2012_00836076
13031	Und zwar auf Kosten des größeren Teils, die das eben von Natur aus nicht sind!	Y	teils	1603	    600	0.0037	367.8667	german_at_news_2012_00886066
13032	Teils sind sie’s schon.	Y	teils	1603	    600	0.0037	381.8	german_at_news_2012_00850175
13033	Sechs Kinder sind von Montag bis Mittwoch bei Verkehrsunfällen in Wien teils schwer verletzt worden.	Y	teils	1603	    600	0.0037	446.8	german_at_news_2012_00789615
13034	Teils ist es die Angst vor dem Unbekannten und teils, wie ich schon sagte, der Wunsch zu fühlen, dass man eine Art großen Bruder hat, der einem in allen Schwierigkeiten und Kämpfen beisteht.	Y	teils	1603	    600	0.0037	490.2	german_at_news_2012_00850167
13035	Auch früher, als es noch mehr Kinder gab, gab es kein Familien-Splitting und unsere migrantischen Mitbürger zeigen teils auch jetzt vor, dass es auch bei der aktuellen Rechtslage möglich ist, mehrere Kinder zu haben.	Y	teils	1603	    600	0.0037	505.2069	german_at_news_2012_00066442
13036	Betreut werden Kinder im Alter von zwei bis vier Jahren.	Y	betreut	1604	    599	0.0037	291.2	german_at_news_2012_00113020
13037	Sein Team zählt vier Mitarbeiter und betreut Kunden in ganz Österreich sowie im Ausland.	Y	betreut	1604	    599	0.0037	396.3571	german_at_news_2012_00794583
13038	Gewalt in Familie: Heuer bereits 1000 Opfer betreut Die Gewalt in der Familie nimmt zu.	Y	betreut	1604	    599	0.0037	446.1818	german_at_news_2012_00514884
13039	Sie betreut ihn und elf weitere Kinder.	Y	betreut	1604	    599	0.0037	462.8571	german_at_news_2012_00804214
13040	Derzeit werden elf Kinder betreut.	Y	betreut	1604	    599	0.0037	607.2	german_at_news_2012_00269919
13041	Damit hat die 36-jährige alle Hände voll zu tun.	Y	hände	1604	    599	0.0037	343.2222	german_at_news_2012_00145577
13042	Er hat wieder 80 Kilo, und die Leute schlagen nicht mehr die Hände über dem Kopf zusammen, wenn sie ihn sehen.	Y	hände	1604	    599	0.0037	351.6316	german_at_news_2012_00438221
13043	Gerne gibt er sein Amt aber auch in andere Hände.	Y	hände	1604	    599	0.0037	366.4	german_at_news_2012_00512985
13044	Ich würde davon die Hände lassen.	Y	hände	1604	    599	0.0037	369.6667	german_at_news_2012_00562418
13045	So können Sie sich schützen: Hände vor das Gesicht halten reicht nicht.	Y	hände	1604	    599	0.0037	491.25	german_at_news_2012_00825213
13046	Ob auch die 3G-Modelle Ende Mai weltweit verkauft werden, steht derzeit noch nicht fest.	Y	modelle	1604	    599	0.0037	366.0667	german_at_news_2012_00737086
13047	Es könnten die neuen Modelle sein.	Y	modelle	1604	    599	0.0037	377.6667	german_at_news_2012_00464936
13048	Welches der beiden Modelle in den Handel kommt, steht noch nicht fest.	Y	modelle	1604	    599	0.0037	433.0833	german_at_news_2012_00935460
13049	Weitere Details werden wie der Preis Beide Modelle werden ab Mai weltweit erhältlich sein.	Y	modelle	1604	    599	0.0037	491.2308	german_at_news_2012_00932390
13050	Bisher musste Apple zwei verschiedene Modelle bauen.	Y	modelle	1604	    599	0.0037	771	german_at_news_2012_00118216
13051	Aber: „Wir haben zum Sterben zu viel und zum Leben zu wenig.“	Y	sterben	1604	    599	0.0037	234.7	german_at_news_2012_00011930
13052	Insgesamt 77 Menschen sterben an diesem Tag.	Y	sterben	1604	    599	0.0037	391	german_at_news_2012_00607497
13053	Der Tod ist der Tod, ein Zustand, kein Prozess wie das Sterben.	Y	sterben	1604	    599	0.0037	476.6	german_at_news_2012_00262787
13054	Ich will zuhause sterben, sagt er.	Y	sterben	1604	    599	0.0037	598	german_at_news_2012_00561957
13055	Beinahe genauso viele sterben jedes Jahr daran.	Y	sterben	1604	    599	0.0037	769.7143	german_at_news_2012_00104622
13056	Bei Grasser sind wir im dritten Jahr der Untersuchungen.	Y	untersuchungen	1604	    599	0.0037	345.7778	german_at_news_2012_00101194
13057	Das haben Untersuchungen der letzten Jahre gezeigt.	Y	untersuchungen	1604	    599	0.0037	394.5714	german_at_news_2012_00172701
13058	Diese Untersuchungen werden einige Zeit in Anspruch nehmen, hieß es.	Y	untersuchungen	1604	    599	0.0037	473.7	german_at_news_2012_00356195
13059	Dieser Trend wird durch weitere Untersuchungen bestätigt.	Y	untersuchungen	1604	    599	0.0037	568.7143	german_at_news_2012_00352317
13060	Die Spuren-technischen Untersuchungen laufen noch.	Y	untersuchungen	1604	    599	0.0037	898	german_at_news_2012_00361867
13061	“Aber das ist noch immer besser, als viele Verletzte zu haben”, erklärte der Wiener.	Y	verletzte	1605	    598	0.0037	202.2143	german_at_news_2012_00003617
13062	Da sich ein Mädchen während des Spiel verletzte kam die Mannschaft aus dem Tritt.	Y	verletzte	1605	    598	0.0037	398.2143	german_at_news_2012_00175197
13063	Dabei verletzte sich der Lenker, ging aber nach Hause.	Y	verletzte	1605	    598	0.0037	493.3333	german_at_news_2012_00134473
13064	Der Verletzte musste ins Krankenhaus gebracht werden.	Y	verletzte	1605	    598	0.0037	552.4286	german_at_news_2012_00265234
13065	Der Unfall forderte der Feuerwehr zufolge vier Verletzte.	Y	verletzte	1605	    598	0.0037	890.5714	german_at_news_2012_00263912
13066	Ich könnte mir das noch für viele andere Bereiche vorstellen.“	Y	bereiche	1606	    597	0.0037	349.5	german_at_news_2012_00556956
13067	Neu“ sind drei große Bereiche.	Y	bereiche	1606	    597	0.0037	472.4	german_at_news_2012_00720805
13068	Auch Bildung, Forschung und Wissenschaft seien vom Sparen nicht so betroffen wie andere Bereiche.	Y	bereiche	1606	    597	0.0037	544.5	german_at_news_2012_00060566
13069	Es gebe „gewisse Bereiche, die nicht mehr steigen dürfen“.	Y	bereiche	1606	    597	0.0037	602.5556	german_at_news_2012_00454720
13070	Weitere wichtige Bereiche seien Bildung und Forschung.	Y	bereiche	1606	    597	0.0037	663.8571	german_at_news_2012_00933237
13071	Der Beschluss dazu war zu diesem Zeitpunkt bereits mehr als zwei Jahre alt.	Y	beschluss	1606	    597	0.0037	309.0769	german_at_news_2012_00232296
