ORDER	SENTENCE	STATUS	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
22001	بودند که را در این سه روز ختم کرده.	Y	ختم	3433	    1,671	0.0023	421.6667	persian_news_2019_00310759
22002	این پروژه به مسئولان وزارت و شهرسازی ختم می.	Y	ختم	3433	    1,671	0.0023	627.6	persian_news_2019_00130063
22003	فارس: قرار بود برای توسعه ساری ستاد توسعه و عمران در این شهر راه‌اندازی شود، راه‌اندازی این ستاد به کجا ختم شد؟	Y	ختم	3433	    1,671	0.0023	775	persian_news_2017_00688968
22004	اما ارتباط مردم با مسجد، به همين جا ختم نمي‌شود.	Y	ختم	3433	    1,671	0.0023	984.5	persian_news_2016_00109334
22005	اما ماجرای دروغ او درباره مدرک تحصیلی اش به اینجا ختم نشد.	Y	ختم	3433	    1,671	0.0023	1549.1667	persian_news_2017_00123350
22006	وی ادامه داد: در برخی از ردیف های بودجه برای توسعه مجلس 130 میلیارد تومان اضافه کرده ایم.	Y	ردیف	3433	    1,671	0.0023	410.0588	persian_news_2017_00903661
22007	متهم ردیف دوم پرونده بیان کرد: در صورت جلسه سال ۹۴ ما مصوب کردیم که اگر کسی تسهیلات خود را پرداخت نکند، باید پیگیری حقوقی شود، اما مشکلاتی ایجاد شد که پیگیری نشده است.	Y	ردیف	3433	    1,671	0.0023	564.2258	persian_news_2019_00747462
22008	در مجموع 14 متهم ردیف اول این پرونده.	Y	ردیف	3433	    1,671	0.0023	767	persian_news_2019_00483898
22009	داستان هاشمی هم در همین ردیف است.	Y	ردیف	3433	    1,671	0.0023	870.1429	persian_news_2017_00478378
22010	از ممنوعیت صادرات 7 ردیف کالای مصرفی در قالب.	Y	ردیف	3433	    1,671	0.0023	1655.625	persian_news_2019_00055078
22011	ما به همراه رئیس جمهوری ترکیه درباره ضرورت تقویت تلاش های سیاسی برای حل بحران سوریه توافق کردیم و باید به سوری ها کمک کنیم تا بتوانند کشور خود را بازسازی کنند.	Y	سوری	3433	    1,671	0.0023	489.1613	persian_news_2019_00737357
22012	ترکیه همچنین به محلی برای تجمع معترضان سوری و برگزاری نشست توسط آنها تبدیل شده است.	Y	سوری	3433	    1,671	0.0023	672.1875	persian_news_2016_00395776
22013	دبیر چهارمین جشنواره هنر برای صلح افزود: بیشتر آثار در رشته نقاشی است و نگاه ویژه ای به زندگی دارد و به واسطه اتفاقی که برای کودک سوری افتاد، بخشی از آثار مربوط به این موضوع است.	Y	سوری	3433	    1,671	0.0023	797.871	persian_news_2016_00475368
22014	چهارشنبه سوری يکی از روزهای ملی و باستانی ايرانی است.	Y	سوری	3433	    1,671	0.0023	956.5	persian_news_2017_00438103
22015	سوری- سوری با تسهیل در راستای تصمیمات کنگره.	Y	سوری	3433	    1,671	0.0023	1695.7143	persian_news_2019_00597822
22016	در داخل کشور هم، دهها ترور در دوران رياست جمهوری وی صورت گرفته که حتی روز و ساعت آن مشخص است.	Y	دهها	3434	    1,670	0.0023	431.2	persian_news_2017_00523042
