ORDER	SENTENCE	STATUS	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
17001	وی با اشاره به اینکه این طرح از دو سال گذشته آغاز شده است، افزود: انتظار می‌رود در کمترین زمان این پروژه نهایی شود.	Y	کمترین	2902	    2,363	0.0033	300.3913	persian_news_2016_00921802
17002	وی ادامه داد:احتمال بارش برف و باران در روز برگزاری انتخابات وجود دارد لذا دستگاه های خدمات رسانی همچون شرکت گاز و برق خدمات مورد نظر را در کمترین زمان ممکن انجام دهند.	Y	کمترین	2902	    2,363	0.0033	538.4839	persian_news_2016_00897011
17003	نرخ تسهیلات 11 درصد است که کمترین میزان سود ممکن است.	Y	کمترین	2902	    2,363	0.0033	673.5556	persian_news_2019_00835578
17004	نوری افزود: تهران، اراک، اصفهان و شیراز بیشترین آسیب ها را به خود اختصاص دادند و شهرهای مذهبی مثل قم کمترین آسیب را تجربه کرده اند.	Y	کمترین	2902	    2,363	0.0033	801.3913	persian_news_2017_00862273
17005	مدل ارایه در طراحی این دستگاه هوشمند جزو کمترین..	Y	کمترین	2902	    2,363	0.0033	1462.8889	persian_news_2017_00788993
17006	وی گفت: پس از رفع تحریم ها امکان افزایش فروش نفت و حتی پیش فروش آنرا خواهیم داشت و بسیاری از منابع ما آزاد خواهد شد.	Y	آنرا	2903	    2,362	0.0033	376.1739	persian_news_2017_00963257
17007	از توافق ژنو بايد استقبال کرد و آنرا در جهت منافع ملی ايران دانست.	Y	آنرا	2903	    2,362	0.0033	621.3571	persian_news_2016_00044855
17008	اين مهم است كه ما «چه طلب مي‌كنيم» اما مهم تر آن است كه آنرا «چگونه طلب مي‌كنيم».	Y	آنرا	2903	    2,362	0.0033	700.5385	persian_news_2017_00231994
17009	اينكه مردم در جنبش عمومي تحريم شركت كردند كه خبرنگاران خارجي هم آنرا تاييد كردند.	Y	آنرا	2903	    2,362	0.0033	891.5	persian_news_2016_00223536
17010	اين ديني بوده که ما آنرا شناخته ايم.	Y	آنرا	2903	    2,362	0.0033	1131.625	persian_news_2017_00218005
17011	همشهری آنلاین: معاون اول رئیس جمهوری با بیان این که اولویت دولت بصورت ویژه جذب سرمایه گذاری خارجی در بخش صنعت پتروشیمی است، گفت: در دوران بعد از برجام حدود ۱۴ میلیارد دلار سرمایه گذاری مستقیم خارجی جذب شده است.	Y	بصورت	2903	    2,362	0.0033	459.1818	persian_news_2019_00901342
17012	این بازدید هم در همین راستا بود که این کار بصورت جدی در دستور کار دولت و دستگاه‌های مختلف قرار دهیم.	Y	بصورت	2903	    2,362	0.0033	584.7222	persian_news_2017_00139021
17013	رئیس ستاد تسهیلات سفر کشور تصریح کرد: رویکرد ستاد تسهیلات مسافر باید به ستاد ارایه خدمات تغییر کند و مسافران نوروزی در قبال پرداخت هزینه خدمات دریافت کنند نه اینکه این خدمات بصورت رایگان باشد.	Y	بصورت	2903	    2,362	0.0033	783.3	persian_news_2017_00599771
17014	تعریف می کنند افزود دانشگاه های اول بصورت ابتدایی..	Y	بصورت	2903	    2,362	0.0033	936	persian_news_2016_00399593
17015	۱) اينکه دانشجويان بصورت تشکل صنفی ظاهر شوند.	Y	بصورت	2903	    2,362	0.0033	1476.1429	persian_news_2016_00002074
17016	وزیر خارجه آمریکا بعد از سفر خود به عراق گفت: «ما نمی خواهیم کسی در کشور آنها (عراق) مداخله کند».	Y	مداخله	2903	    2,362	0.0033	328.5789	persian_news_2019_00969393
17017	در اين ميان سازمان کنفرانس اسلامی ضمن استقبال از نتايج انتخابات ايران، مداخله خارجی در امور ايران را محکوم کرد.	Y	مداخله	2903	    2,362	0.0033	501.2222	persian_news_2016_00499039
17018	همشهری آنلاین: رهبر جریان «صدر» عراق آمادگی خود برای مداخله در حل برخی اختلافات میان ایران و عربستان سعودی را اعلام کرده و آن را در راستای منافع عراق ارزیابی کرده است.	Y	مداخله	2903	    2,362	0.0033	584.6296	persian_news_2019_00892739
17019	تاريخ تشکيل دومين جلسه بين مقامات ايران و ايالات متحده برای بحث در باره مداخله ايران در عراق هنوز تعيين نشده است.	Y	مداخله	2903	    2,362	0.0033	701.4	persian_news_2019_00334700
17020	داخلی اجاره بهای مردم دخالت کنیم زیرا مداخله منطقی.	Y	مداخله	2903	    2,362	0.0033	1405	persian_news_2019_00420324
17021	عراق به همراه ایران می‌گویند که «تولید نفت این دو کشور قرار است در آینده افزایش پیدا کند و از دیگر اعضای این سازمان بین‌المللی خواستند تا برای این تولید جدید «جا باز کنند».	Y	خواستند	2904	    2,361	0.0033	324.7742	persian_news_2016_00674346
17022	البته اين نکته هم مورد توجه قرار گرفته که اگر کسانی از حزب به طور شخصی خواستند همراه آقای کروبی باشند می‌توانند با دبير کل همراهی کنند.	Y	خواستند	2904	    2,361	0.0033	538.1852	persian_news_2016_00101287
17023	بود افزود مقام معظم رهبری می خواستند اهمیت انتخابات..	Y	خواستند	2904	    2,361	0.0033	645.1111	persian_news_2016_00362055
17024	همچنین ماموران زندان از آنها خواستند هر چه زودتر سالن ملاقات را ترک کنند.	Y	خواستند	2904	    2,361	0.0033	813.8571	persian_news_2017_00884556
17025	حجت الاسلام حسینی افزود: دشمنان به اذعان خودشان می خواستند با اقدامات تروریستی جلوی پیشرفت و تلاش دانشمندان ایرانی را بگیرند.	Y	خواستند	2904	    2,361	0.0033	1190.2857	persian_news_2017_00449619
17026	رحمانی چند بار دیگر هم بر عدم افزایش و کاهش قیمت خودرو تاکید کرده است اما اکنون که با چالش قیمت خودرو مواجه شده، ‏تصمیم دیگری گرفته است.	Y	رحمانی	2904	    2,361	0.0033	374.52	persian_news_2019_00518415
17027	اما در عرصه فرهنگ، مردم انتظار دارند چهره رحمانی اسلام را شاهد باشند.»	Y	رحمانی	2904	    2,361	0.0033	559.7692	persian_news_2016_00119403
17028	در بیست و دومین جلسه ستاد تنظیم بازار که به ریاست رضا رحمانی، وزیر صنعت، معدن و تجارت برگزار شد، وضعیت بازار مرغ و گوشت مورد بررسی قرار گرفت و اعضا مصوب کردند، صادرات مرغ برای اسفندماه امسال و فروردین سال 98 ممنوع شود.	Y	رحمانی	2904	    2,361	0.0033	729.1351	persian_news_2019_00452755
17029	رحمانی تصریح کرد: به محض ارائه این بسته به وزارتخانه ما در کمترین ممکن آن را اجرایی خواهیم کرد.	Y	رحمانی	2904	    2,361	0.0033	813.4706	persian_news_2016_00575840
