ORDER	SENTENCE	STATUS	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
6001	ეს არის ინფრასტრუქტურის სამინისტროს და ხელისუფლების ბრალი.	Y	ინფრასტრუქტურის	1080	  2,636	0.0102	377.5714	geo_news_2019_00290817
6002	თუმცა მთავარი პრობლემა შენობების და ინფრასტრუქტურის მდგომარეობა არ არის.	Y	ინფრასტრუქტურის	1080	  2,636	0.0102	540.2222	geo_news_2019_00382073
6003	ვიცი, რომ მოსახლებამ მიმართა საქართველოს რეგიონული განვითარების და ინფრასტრუქტურის სამინისტროს და ფინანსთა სამინისტროს, მაგრამ დღემდე შედეგი არ არის.	Y	ინფრასტრუქტურის	1080	  2,636	0.0102	542.4375	geo_news_2016_00336722
6004	ამის შესახებ ინფორმაციას საქართველოს რეგიონული განვითარებისა და ინფრასტრუქტურის სამინისტრო ავრცელებს.	Y	ინფრასტრუქტურის	1080	  2,636	0.0102	556.1	geo_news_2016_00068221
6005	ამის შესახებ რეგიონული განვითარებისა და ინფრასტრუქტურის მინისტრმა განაცხადა.	Y	ინფრასტრუქტურის	1080	  2,636	0.0102	560.875	geo_news_2016_00070166
6006	ამის შესახებ განცხადება რუსეთის საგარეო საქმეთა სამინისტრომ დღეს გაავრცელა.	Y	სამინისტრომ	1081	  2,633	0.0102	363.3333	geo_news_2016_00066284
6007	განცხადება რუსეთის საგარეო საქმეთა სამინისტრომ დღეს გაავრცელა.	Y	სამინისტრომ	1081	  2,633	0.0102	455.1429	geo_news_2016_00199760
6008	შინაგან საქმეთა სამინისტრომ განაცხადა, რომ ყველა ეს საქმე გამოძიებული იქნება.	Y	სამინისტრომ	1081	  2,633	0.0102	476.4	geo_news_2016_00921585
6009	ინფორმაცია შეხვედრის შესახებ საგარეო საქმეთა სამინისტრომ გაავრცელა.	Y	სამინისტრომ	1081	  2,633	0.0102	486.4286	geo_news_2016_00415077
6010	ამის შესახებ ეკონომიკის სამინისტრომ განცხადება დღეს გაავრცელა.	Y	სამინისტრომ	1081	  2,633	0.0102	487	geo_news_2016_00066972
6011	ეს იქნება ასევე პირველი საპარლამენტო არჩევნები საქართველო ევროკავშირის ასოცირების შესახებ ხელშეკრულების ხელმოწერის შემდეგ.	Y	ხელშეკრულების	1081	  2,633	0.0102	526.9231	geo_news_2016_00303782
6012	ამ ხელშეკრულების შესახებ ინფორმაცია რამდენიმე თვეა, ცნობილია.	Y	ხელშეკრულების	1081	  2,633	0.0102	577	geo_news_2019_00079391
6013	მისივე თქმით, დღეს აღნიშნული ხელშეკრულების ირგვლივ საქმე სასამართლოში განიხილება.	Y	ხელშეკრულების	1081	  2,633	0.0102	626.2222	geo_news_2016_00569393
6014	მისი თქმით, ეს არის მიმდინარე ხელშეკრულება გაზის მიწოდების თაობაზე და აღნიშნული ხელშეკრულების განახლება ორ წელიწადში ერთხელ ხდება.	Y	ხელშეკრულების	1081	  2,633	0.0102	632.1765	geo_news_2019_00577535
6015	შეხვედრა ქვეყნებს შორის ეკონომიკური თანამშრომლობის შესახებ გაფორმებული ხელშეკრულების ფარგლებში მიმდინარეობს.	Y	ხელშეკრულების	1081	  2,633	0.0102	647.7	geo_news_2019_00917298
