ORDER	SENTENCE	STATUS	WORD	RANK	COUNT	COUNT_REL	INDEX	ID
24001	"""""""Mais il dit ne pas être d'accord avec le """"""""tout ou rien"""""""" car """"""""à la différence de l'auteur du rapport, je ne pense pas qu'il faille tout prendre d'un seul coup d'un seul""""""""."""""""	Y	faille	3155	    1,117	0.0018	268.8	fra_news_2008_00393302
24002	La meilleure attaque d'Allemagne ne devrait pas connaître trop de problèmes pour trouver la faille.	Y	faille	3155	    1,117	0.0018	539.2667	fra_news_2008_00047700
24003	Puis, la liste des chansons n'était pas sans faille.	Y	faille	3155	    1,117	0.0018	646.1	fra_news_2010_00387136
24004	La faille se trouve chez les utilisateurs.	Y	faille	3155	    1,117	0.0018	780.7143	fra_news_2008_00193485
24005	A la reprise, Nancy confirme ses bonnes intentions sans parvenir à trouver la faille.	Y	faille	3155	    1,117	0.0018	1086.3846	fra_news_2008_00984502
24006	« Il faut lui donner le temps d'être informé de la situation », leur ont-ils souligné.	Y	informé	3155	    1,117	0.0018	324.625	fra_news_2009_00011362
24007	Quelqu'un a-t-il informé Nicolas Sarkozy qu'il avait été élu président de la République ?	Y	informé	3155	    1,117	0.0018	503.25	fra_news_2008_00603887
24008	Le collège n'a été informé que huit mois plus tard.	Y	informé	3155	    1,117	0.0018	617.1818	fra_news_2008_00465671
24009	La direction de course a pris sa décision en précisant que Renault n'a jamais demandé à Alonso de s'arrêter, ni ne l'a informé de l'incident.	Y	informé	3155	    1,117	0.0018	718.375	fra_news_2009_00385505
24010	Faut se tenir informé un minimum avant de réagir sur un blog de qualité.	Y	informé	3155	    1,117	0.0018	1002.0833	fra_news_2010_00144935
24011	Las, je n'en sais pas plus pour le moment que le sens de la décision.	Y	las	3155	    1,117	0.0018	379	fra_news_2008_00293322
24012	Las, on les voit beaucoup plus par la suite.	Y	las	3155	    1,117	0.0018	495.5556	fra_news_2009_00327281
24013	Las, les Bleus n'ont pas su donner le change sur la longueur.	Y	las	3155	    1,117	0.0018	826.8462	fra_news_2010_00368864
24014	Las, les Bleus nâont pas su donner le change sur la longueur.	Y	las	3155	    1,117	0.0018	936.4615	fra_news_2010_00707495
24015	L´eau a causé des dommages partout dans las demeure.	Y	las	3155	    1,117	0.0018	1212.7	fra_news_2010_00372537
24016	C'est d'ailleurs l'un des problèmes majeurs de cette crise.	Y	majeurs	3155	    1,117	0.0018	359.5833	fra_news_2010_00269531
24017	En plus des deux spectacles majeurs, des activités de financement ont lieu un peu partout dans la province.	Y	majeurs	3155	    1,117	0.0018	624	fra_news_2008_00912138
24018	Peu d'indicateurs économiques majeurs ou de résultats de sociétés sont prévus dans la semaine à venir.	Y	majeurs	3155	    1,117	0.0018	775.5	fra_news_2008_00083958
24019	George Serre, ambassadeur de France au Cameroun, a consacré sa journée à la visite de deux programmes majeurs de coopération militaire et de défense entre la France et le Cameroun.	Y	majeurs	3155	    1,117	0.0018	923.8261	fra_news_2008_00473589
24020	""""""""""""""" Pour cet économiste sénégalais basé à Londres, deux faits majeurs montrent que M. Wade prépare son fils à sa succession."""""""	Y	majeurs	3155	    1,117	0.0018	1276.6842	fra_news_2009_00829250
